"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2019,8145759,14373,1,2019,"I",,"Y","G","C","2019_01_OH0290100_NIBRS",66801853,0
2019,8153421,14373,2,2019,"I",,"Y","G","C","2019_02_OH0290100_NIBRS",66801763,0
2019,8161083,14373,3,2019,"I",,"Y","G","C","2019_03_OH0290100_NIBRS",66797045,0
2019,8168745,14373,4,2019,"I",,"Y","G","C","2019_04_OH0290100_NIBRS",66801778,0
2019,8145800,14430,1,2019,"I",,"Y","G","C","2019_01_OH0320000_NIBRS",64235182,0
2019,8153462,14430,2,2019,"I",,"Y","G","C","2019_02_OH0320000_NIBRS",47156462,0
2019,8145528,14080,1,2019,"I",,"Y","G","C","2019_01_OH0030000_NIBRS",47529487,0
2019,8153190,14080,2,2019,"I",,"Y","G","C","2019_02_OH0030000_NIBRS",47535321,0
2019,8199411,14396,8,2019,"I",,"Y","G","C","2019_08_OH0310800_NIBRS",71643046,0
2019,8207073,14396,9,2019,"I",,"Y","G","C","2019_09_OH0310800_NIBRS",71647520,0
2019,8214735,14396,10,2019,"I",,"Y","G","C","2019_10_OH0310800_NIBRS",68630759,0
2019,8222397,14396,11,2019,"I",,"Y","G","C","2019_11_OH0310800_NIBRS",71647523,0
2019,8230059,14396,12,2019,"I",,"Y","G","C","2019_12_OH0310800_NIBRS",71643190,0
2019,8145899,14555,1,2019,"I",,"Y","G","C","2019_01_OH0480600_NIBRS",64242706,0
2019,8153561,14555,2,2019,"I",,"Y","G","C","2019_02_OH0480600_NIBRS",49850247,0
2019,8145543,14096,1,2019,"I",,"Y","G","C","2019_01_OH0050100_NIBRS",71320268,0
2019,8153205,14096,2,2019,"I",,"Y","G","C","2019_02_OH0050100_NIBRS",71321608,0
2019,8160867,14096,3,2019,"I",,"Y","G","C","2019_03_OH0050100_NIBRS",71320981,0
2019,8168529,14096,4,2019,"I",,"Y","G","C","2019_04_OH0050100_NIBRS",71314438,0
2019,8176191,14096,5,2019,"I",,"Y","G","C","2019_05_OH0050100_NIBRS",71320972,0
2019,8183853,14096,6,2019,"I",,"Y","G","C","2019_06_OH0050100_NIBRS",71321135,0
2019,8146006,14694,1,2019,"I",,"Y","G","C","2019_01_OH0640000_NIBRS",66821538,0
2019,8153668,14694,2,2019,"I",,"Y","G","C","2019_02_OH0640000_NIBRS",64253258,0
2019,8161330,14694,3,2019,"I",,"Y","G","C","2019_03_OH0640000_NIBRS",57138132,0
2019,8168992,14694,4,2019,"I",,"Y","G","C","2019_04_OH0640000_NIBRS",59143059,0
2019,8176654,14694,5,2019,"I",,"Y","G","C","2019_05_OH0640000_NIBRS",66816144,0
2019,8146139,14871,1,2019,"I",,"Y","G","C","2019_01_OH0830300_NIBRS",51165840,0
2019,8153801,14871,2,2019,"I",,"Y","G","C","2019_02_OH0830300_NIBRS",51177436,0
2019,8161463,14871,3,2019,"I",,"Y","G","C","2019_03_OH0830300_NIBRS",51177437,0
2019,8145515,14059,1,2019,"I",,"Y","G","C","2019_01_OH0010000_NIBRS",68628594,0
2019,8153177,14059,2,2019,"I",,"Y","G","C","2019_02_OH0010000_NIBRS",51137852,0
2019,8160839,14059,3,2019,"I",,"Y","G","C","2019_03_OH0010000_NIBRS",48754343,0
2019,8168501,14059,4,2019,"I",,"Y","G","C","2019_04_OH0010000_NIBRS",66778524,0
2019,8176163,14059,5,2019,"I",,"Y","G","C","2019_05_OH0010000_NIBRS",66778546,0
2019,8183825,14059,6,2019,"I",,"Y","G","C","2019_06_OH0010000_NIBRS",71720116,0
2019,8146191,14931,1,2019,"I",,"Y","G","C","2019_01_OHCOP0000_NIBRS",70892891,0
2019,8153853,14931,2,2019,"I",,"Y","G","C","2019_02_OHCOP0000_NIBRS",70903861,0
2019,8161515,14931,3,2019,"I",,"Y","G","C","2019_03_OHCOP0000_NIBRS",70903909,0
2019,8169177,14931,4,2019,"I",,"Y","G","C","2019_04_OHCOP0000_NIBRS",70898088,0
2019,8176839,14931,5,2019,"I",,"Y","G","C","2019_05_OHCOP0000_NIBRS",70892915,0
2019,8184501,14931,6,2019,"I",,"Y","G","C","2019_06_OHCOP0000_NIBRS",70898099,0
2019,8192163,14931,7,2019,"I",,"Y","G","C","2019_07_OHCOP0000_NIBRS",70904020,0
2019,8199825,14931,8,2019,"I",,"Y","G","C","2019_08_OHCOP0000_NIBRS",70904090,0
2019,8207487,14931,9,2019,"I",,"Y","G","C","2019_09_OHCOP0000_NIBRS",70892801,0
2019,8215149,14931,10,2019,"I",,"Y","G","C","2019_10_OHCOP0000_NIBRS",70893084,0
2019,8222811,14931,11,2019,"I",,"Y","G","C","2019_11_OHCOP0000_NIBRS",70892868,0
2019,8230473,14931,12,2019,"I",,"Y","G","C","2019_12_OHCOP0000_NIBRS",70904138,0
2019,8146152,14886,1,2019,"I",,"Y","G","C","2019_01_OH0850000_NIBRS",68644761,0
2019,8153814,14886,2,2019,"I",,"Y","G","C","2019_02_OH0850000_NIBRS",71701959,0
2019,8161476,14886,3,2019,"I",,"Y","G","C","2019_03_OH0850000_NIBRS",71700090,0
2019,8169138,14886,4,2019,"I",,"Y","G","C","2019_04_OH0850000_NIBRS",71700126,0
2019,8145884,14537,1,2019,"I",,"Y","G","C","2019_01_OH0470000_NIBRS",62578973,0
2019,8153546,14537,2,2019,"I",,"Y","G","C","2019_02_OH0470000_NIBRS",64236192,0
2019,8161208,14537,3,2019,"I",,"Y","G","C","2019_03_OH0470000_NIBRS",64242499,0
2019,8168870,14537,4,2019,"I",,"Y","G","C","2019_04_OH0470000_NIBRS",59135998,0
2019,8176532,14537,5,2019,"I",,"Y","G","C","2019_05_OH0470000_NIBRS",60808562,0
2019,8146105,14833,1,2019,"I",,"Y","G","C","2019_01_OH0780700_NIBRS",70897804,0
2019,8153767,14833,2,2019,"I",,"Y","G","C","2019_02_OH0780700_NIBRS",68652003,0
2019,8161429,14833,3,2019,"I",,"Y","G","C","2019_03_OH0780700_NIBRS",51171613,0
2019,8169091,14833,4,2019,"I",,"Y","G","C","2019_04_OH0780700_NIBRS",59149432,0
2019,8176753,14833,5,2019,"I",,"Y","G","C","2019_05_OH0780700_NIBRS",60822867,0
2019,8184415,14833,6,2019,"I",,"Y","G","C","2019_06_OH0780700_NIBRS",51171606,0
2019,8146168,14905,1,2019,"I",,"Y","G","C","2019_01_OH0870000_NIBRS",66844115,0
2019,8153830,14905,2,2019,"I",,"Y","G","C","2019_02_OH0870000_NIBRS",51166395,0
2019,8161492,14905,3,2019,"I",,"Y","G","C","2019_03_OH0870000_NIBRS",60828062,0
2019,8169154,14905,4,2019,"I",,"Y","G","C","2019_04_OH0870000_NIBRS",66844072,0
2019,8176816,14905,5,2019,"I",,"Y","G","C","2019_05_OH0870000_NIBRS",66847163,0
2019,8184478,14905,6,2019,"I",,"Y","G","C","2019_06_OH0870000_NIBRS",60828076,0
2019,8145760,14374,1,2019,"I",,"Y","G","C","2019_01_OH0290300_NIBRS",68630546,0
2019,8153422,14374,2,2019,"I",,"Y","G","C","2019_02_OH0290300_NIBRS",71647118,0
2019,8161084,14374,3,2019,"I",,"Y","G","C","2019_03_OH0290300_NIBRS",60804875,0
2019,8168746,14374,4,2019,"I",,"Y","G","C","2019_04_OH0290300_NIBRS",71646926,0
2019,8176408,14374,5,2019,"I",,"Y","G","C","2019_05_OH0290300_NIBRS",71646932,0
2019,8184070,14374,6,2019,"I",,"Y","G","C","2019_06_OH0290300_NIBRS",71646935,0
2019,8191732,14374,7,2019,"I",,"Y","G","C","2019_07_OH0290300_NIBRS",68630570,0
2019,8199394,14374,8,2019,"I",,"Y","G","C","2019_08_OH0290300_NIBRS",71646938,0
2019,8207056,14374,9,2019,"I",,"Y","G","C","2019_09_OH0290300_NIBRS",71646950,0
2019,8214718,14374,10,2019,"I",,"Y","G","C","2019_10_OH0290300_NIBRS",71646953,0
2019,8222380,14374,11,2019,"I",,"Y","G","C","2019_11_OH0290300_NIBRS",71642923,0
2019,8230042,14374,12,2019,"I",,"Y","G","C","2019_12_OH0290300_NIBRS",71646989,0
2019,8184053,14348,6,2019,"I",,"Y","G","C","2019_06_OH0260000_NIBRS",49843669,0
2019,8191715,14348,7,2019,"I",,"Y","G","C","2019_07_OH0260000_NIBRS",64236669,0
2019,8199377,14348,8,2019,"I",,"Y","G","C","2019_08_OH0260000_NIBRS",64233850,0
2019,8207039,14348,9,2019,"I",,"Y","G","C","2019_09_OH0260000_NIBRS",64233855,0
2019,8214701,14348,10,2019,"I",,"Y","G","C","2019_10_OH0260000_NIBRS",64236690,0
2019,8222363,14348,11,2019,"I",,"Y","G","C","2019_11_OH0260000_NIBRS",64236695,0
2019,8230025,14348,12,2019,"I",,"Y","G","C","2019_12_OH0260000_NIBRS",64236703,0
2019,8146136,14868,1,2019,"I",,"Y","G","C","2019_01_OH0830000_NIBRS",59145059,0
2019,8145963,14634,1,2019,"I",,"Y","G","C","2019_01_OH0570000_NIBRS",71674915,0
2019,8153625,14634,2,2019,"I",,"Y","G","C","2019_02_OH0570000_NIBRS",71674918,0
2019,8161287,14634,3,2019,"I",,"Y","G","C","2019_03_OH0570000_NIBRS",71677418,0
2019,8168949,14634,4,2019,"I",,"Y","G","C","2019_04_OH0570000_NIBRS",71677805,0
2019,8176611,14634,5,2019,"I",,"Y","G","C","2019_05_OH0570000_NIBRS",71675450,0
2019,8184273,14634,6,2019,"I",,"Y","G","C","2019_06_OH0570000_NIBRS",71675780,0
2019,8191935,14634,7,2019,"I",,"Y","G","C","2019_07_OH0570000_NIBRS",71675408,0
2019,8199597,14634,8,2019,"I",,"Y","G","C","2019_08_OH0570000_NIBRS",71675317,0
2019,8207259,14634,9,2019,"I",,"Y","G","C","2019_09_OH0570000_NIBRS",71675405,0
2019,8214921,14634,10,2019,"I",,"Y","G","C","2019_10_OH0570000_NIBRS",71675753,0
2019,8222583,14634,11,2019,"I",,"Y","G","C","2019_11_OH0570000_NIBRS",71675011,0
2019,8230245,14634,12,2019,"I",,"Y","G","C","2019_12_OH0570000_NIBRS",71675792,0
2019,8146038,14738,1,2019,"I",,"Y","G","C","2019_01_OH0700000_NIBRS",71681494,0
2019,8184406,14822,6,2019,"I",,"Y","G","C","2019_06_OH0772800_NIBRS",49864262,0
2019,8192068,14822,7,2019,"I",,"Y","G","C","2019_07_OH0772800_NIBRS",60816126,0
2019,8199730,14822,8,2019,"I",,"Y","G","C","2019_08_OH0772800_NIBRS",68646783,0
2019,8207392,14822,9,2019,"I",,"Y","G","C","2019_09_OH0772800_NIBRS",60816137,0
2019,8215054,14822,10,2019,"I",,"Y","G","C","2019_10_OH0772800_NIBRS",62591059,0
2019,8222716,14822,11,2019,"I",,"Y","G","C","2019_11_OH0772800_NIBRS",68644303,0
2019,8184494,14923,6,2019,"I",,"Y","G","C","2019_06_OH0873400_NIBRS",51178783,0
2019,8192156,14923,7,2019,"I",,"Y","G","C","2019_07_OH0873400_NIBRS",51178786,0
2019,8199818,14923,8,2019,"I",,"Y","G","C","2019_08_OH0873400_NIBRS",59153508,0
2019,8207480,14923,9,2019,"I",,"Y","G","C","2019_09_OH0873400_NIBRS",59156747,0
2019,8215142,14923,10,2019,"I",,"Y","G","C","2019_10_OH0873400_NIBRS",64264883,0
2019,8222804,14923,11,2019,"U",,"Y","G","C","2019_11_OH0873400_NIBRS",,0
2019,8230466,14923,12,2019,"I",,"Y","G","C","2019_12_OH0873400_NIBRS",68646057,0
2019,8168894,14564,4,2019,"U",,"Y","G","C","2019_04_OH0482300_NIBRS",,0
2019,8176556,14564,5,2019,"U",,"Y","G","C","2019_05_OH0482300_NIBRS",,0
2019,8184218,14564,6,2019,"U",,"Y","G","C","2019_06_OH0482300_NIBRS",,0
2019,8191880,14564,7,2019,"U",,"Y","G","C","2019_07_OH0482300_NIBRS",,0
2019,8199542,14564,8,2019,"U",,"Y","G","C","2019_08_OH0482300_NIBRS",,0
2019,8207204,14564,9,2019,"U",,"Y","G","C","2019_09_OH0482300_NIBRS",,0
2019,8214866,14564,10,2019,"U",,"Y","G","C","2019_10_OH0482300_NIBRS",,0
2019,8222528,14564,11,2019,"U",,"Y","G","C","2019_11_OH0482300_NIBRS",,0
2019,8230190,14564,12,2019,"U",,"Y","G","C","2019_12_OH0482300_NIBRS",,0
2019,8169178,14932,4,2019,"I",,"Y","G","C","2019_04_OHOHP0000_NIBRS",70188177,0
2019,8176840,14932,5,2019,"I",,"Y","G","C","2019_05_OHOHP0000_NIBRS",70192778,0
2019,8184502,14932,6,2019,"I",,"Y","G","C","2019_06_OHOHP0000_NIBRS",70188155,0
2019,8192164,14932,7,2019,"I",,"Y","G","C","2019_07_OHOHP0000_NIBRS",70192700,0
2019,8199826,14932,8,2019,"I",,"Y","G","C","2019_08_OHOHP0000_NIBRS",70188160,0
2019,8207488,14932,9,2019,"I",,"Y","G","C","2019_09_OHOHP0000_NIBRS",70174871,0
2019,8215150,14932,10,2019,"I",,"Y","G","C","2019_10_OHOHP0000_NIBRS",70174869,0
2019,8222812,14932,11,2019,"I",,"Y","G","C","2019_11_OHOHP0000_NIBRS",70192696,0
2019,8230474,14932,12,2019,"I",,"Y","G","C","2019_12_OHOHP0000_NIBRS",70174878,0
2019,8176320,14269,5,2019,"I",,"Y","G","C","2019_05_OH0186300_NIBRS",62573360,0
2019,8183982,14269,6,2019,"I",,"Y","G","C","2019_06_OH0186300_NIBRS",62573365,0
2019,8191644,14269,7,2019,"I",,"Y","G","C","2019_07_OH0186300_NIBRS",62573369,0
2019,8199306,14269,8,2019,"I",,"Y","G","C","2019_08_OH0186300_NIBRS",62573374,0
2019,8206968,14269,9,2019,"I",,"Y","G","C","2019_09_OH0186300_NIBRS",62568748,0
2019,8214630,14269,10,2019,"I",,"Y","G","C","2019_10_OH0186300_NIBRS",62573378,0
2019,8222292,14269,11,2019,"I",,"Y","G","C","2019_11_OH0186300_NIBRS",62568754,0
2019,8229954,14269,12,2019,"U",,"Y","G","C","2019_12_OH0186300_NIBRS",,0
2019,8145904,14560,1,2019,"I",,"Y","G","C","2019_01_OH0481300_NIBRS",37424521,0
2019,8153566,14560,2,2019,"I",,"Y","G","C","2019_02_OH0481300_NIBRS",47545655,0
2019,8161228,14560,3,2019,"I",,"Y","G","C","2019_03_OH0481300_NIBRS",62579833,0
2019,8168890,14560,4,2019,"I",,"Y","G","C","2019_04_OH0481300_NIBRS",70892090,0
2019,8176552,14560,5,2019,"I",,"Y","G","C","2019_05_OH0481300_NIBRS",66822847,0
2019,8184214,14560,6,2019,"I",,"Y","G","C","2019_06_OH0481300_NIBRS",62584066,0
2019,8191876,14560,7,2019,"I",,"Y","G","C","2019_07_OH0481300_NIBRS",64242906,0
2019,8222547,14588,11,2019,"U",,"Y","G","C","2019_11_OH0501900_NIBRS",,0
2019,8230209,14588,12,2019,"U",,"Y","G","C","2019_12_OH0501900_NIBRS",,0
2019,8145928,14589,1,2019,"I",,"Y","G","C","2019_01_OH0502000_NIBRS",35708378,0
2019,8153590,14589,2,2019,"I",,"Y","G","C","2019_02_OH0502000_NIBRS",57126182,0
2019,8161252,14589,3,2019,"I",,"Y","G","C","2019_03_OH0502000_NIBRS",47540530,0
2019,8168914,14589,4,2019,"I",,"Y","G","C","2019_04_OH0502000_NIBRS",47976033,0
2019,8176576,14589,5,2019,"I",,"Y","G","C","2019_05_OH0502000_NIBRS",48769142,0
2019,8184238,14589,6,2019,"I",,"Y","G","C","2019_06_OH0502000_NIBRS",62584628,0
2019,8191900,14589,7,2019,"I",,"Y","G","C","2019_07_OH0502000_NIBRS",51162504,0
2019,8229915,14205,12,2019,"I",,"Y","G","C","2019_12_OH0160600_NIBRS",64227391,0
2019,8199322,14289,8,2019,"U",,"Y","G","C","2019_08_OH0210700_NIBRS",,0
2019,8206984,14289,9,2019,"U",,"Y","G","C","2019_09_OH0210700_NIBRS",,0
2019,8214646,14289,10,2019,"U",,"Y","G","C","2019_10_OH0210700_NIBRS",,0
2019,8222308,14289,11,2019,"U",,"Y","G","C","2019_11_OH0210700_NIBRS",,0
2019,8229970,14289,12,2019,"U",,"Y","G","C","2019_12_OH0210700_NIBRS",,0
2019,8199359,14328,8,2019,"I",,"Y","G","C","2019_08_OH0251600_NIBRS",68633940,0
2019,8207021,14328,9,2019,"I",,"Y","G","C","2019_09_OH0251600_NIBRS",60801164,0
2019,8214683,14328,10,2019,"I",,"Y","G","C","2019_10_OH0251600_NIBRS",68630081,0
2019,8222345,14328,11,2019,"I",,"Y","G","C","2019_11_OH0251600_NIBRS",68637893,0
2019,8230007,14328,12,2019,"I",,"Y","G","C","2019_12_OH0251600_NIBRS",71640603,0
2019,8191863,14546,7,2019,"I",,"Y","G","C","2019_07_OH0470900_NIBRS",71663324,0
2019,8199525,14546,8,2019,"I",,"Y","G","C","2019_08_OH0470900_NIBRS",71663351,0
2019,8207187,14546,9,2019,"I",,"Y","G","C","2019_09_OH0470900_NIBRS",71668030,0
2019,8214849,14546,10,2019,"I",,"Y","G","C","2019_10_OH0470900_NIBRS",71663387,0
2019,8222511,14546,11,2019,"I",,"Y","G","C","2019_11_OH0470900_NIBRS",71663405,0
2019,8230173,14546,12,2019,"I",,"Y","G","C","2019_12_OH0470900_NIBRS",71663447,0
2019,8191534,14118,7,2019,"I",,"Y","G","C","2019_07_OH0070200_NIBRS",51111187,0
2019,8199196,14118,8,2019,"I",,"Y","G","C","2019_08_OH0070200_NIBRS",59114433,0
2019,8206858,14118,9,2019,"I",,"Y","G","C","2019_09_OH0070200_NIBRS",60785372,0
2019,8214520,14118,10,2019,"I",,"Y","G","C","2019_10_OH0070200_NIBRS",60791493,0
2019,8222182,14118,11,2019,"I",,"Y","G","C","2019_11_OH0070200_NIBRS",64216451,0
2019,8229844,14118,12,2019,"I",,"Y","G","C","2019_12_OH0070200_NIBRS",66786925,0
2019,8191595,14193,7,2019,"I",,"Y","G","C","2019_07_OH0150500_NIBRS",57112376,0
2019,8199257,14193,8,2019,"U",,"Y","G","C","2019_08_OH0150500_NIBRS",,0
2019,8206919,14193,9,2019,"I",,"Y","G","C","2019_09_OH0150500_NIBRS",60797999,0
2019,8214581,14193,10,2019,"I",,"Y","G","C","2019_10_OH0150500_NIBRS",62572235,0
2019,8222243,14193,11,2019,"I",,"Y","G","C","2019_11_OH0150500_NIBRS",62568261,0
2019,8229905,14193,12,2019,"U",,"Y","G","C","2019_12_OH0150500_NIBRS",,0
2019,8184317,14695,6,2019,"I",,"Y","G","C","2019_06_OH0640100_NIBRS",51160602,0
2019,8191979,14695,7,2019,"I",,"Y","G","C","2019_07_OH0640100_NIBRS",59139768,0
2019,8199641,14695,8,2019,"I",,"Y","G","C","2019_08_OH0640100_NIBRS",57138247,0
2019,8207303,14695,9,2019,"I",,"Y","G","C","2019_09_OH0640100_NIBRS",60810275,0
2019,8214965,14695,10,2019,"I",,"Y","G","C","2019_10_OH0640100_NIBRS",60814083,0
2019,8222627,14695,11,2019,"I",,"Y","G","C","2019_11_OH0640100_NIBRS",62586058,0
2019,8230289,14695,12,2019,"I",,"Y","G","C","2019_12_OH0640100_NIBRS",64249683,0
2019,8169026,14740,4,2019,"I",,"Y","G","C","2019_04_OH0700200_NIBRS",48788162,0
2019,8176688,14740,5,2019,"I",,"Y","G","C","2019_05_OH0700200_NIBRS",66832091,0
2019,8184350,14740,6,2019,"I",,"Y","G","C","2019_06_OH0700200_NIBRS",66827835,0
2019,8192012,14740,7,2019,"I",,"Y","G","C","2019_07_OH0700200_NIBRS",51167952,0
2019,8199674,14740,8,2019,"I",,"Y","G","C","2019_08_OH0700200_NIBRS",59143266,0
2019,8207336,14740,9,2019,"I",,"Y","G","C","2019_09_OH0700200_NIBRS",59147745,0
2019,8214998,14740,10,2019,"I",,"Y","G","C","2019_10_OH0700200_NIBRS",60819230,0
2019,8191810,14475,7,2019,"I",,"Y","G","C","2019_07_OH0410400_NIBRS",57125470,0
2019,8199472,14475,8,2019,"I",,"Y","G","C","2019_08_OH0410400_NIBRS",57114457,0
2019,8207134,14475,9,2019,"I",,"Y","G","C","2019_09_OH0410400_NIBRS",59135143,0
2019,8214796,14475,10,2019,"I",,"Y","G","C","2019_10_OH0410400_NIBRS",66808749,0
2019,8222458,14475,11,2019,"I",,"Y","G","C","2019_11_OH0410400_NIBRS",66804436,0
2019,8230120,14475,12,2019,"I",,"Y","G","C","2019_12_OH0410400_NIBRS",71735029,0
2019,8176600,14620,5,2019,"U",,"Y","G","C","2019_05_OH0540400_NIBRS",,0
2019,8184262,14620,6,2019,"U",,"Y","G","C","2019_06_OH0540400_NIBRS",,0
2019,8191924,14620,7,2019,"U",,"Y","G","C","2019_07_OH0540400_NIBRS",,0
2019,8199586,14620,8,2019,"U",,"Y","G","C","2019_08_OH0540400_NIBRS",,0
2019,8207248,14620,9,2019,"U",,"Y","G","C","2019_09_OH0540400_NIBRS",,0
2019,8214910,14620,10,2019,"U",,"Y","G","C","2019_10_OH0540400_NIBRS",,0
2019,8191533,14117,7,2019,"I",,"Y","G","C","2019_07_OH0070100_NIBRS",64222964,0
2019,8199195,14117,8,2019,"I",,"Y","G","C","2019_08_OH0070100_NIBRS",57099678,0
2019,8206857,14117,9,2019,"I",,"Y","G","C","2019_09_OH0070100_NIBRS",60785371,0
2019,8214519,14117,10,2019,"I",,"Y","G","C","2019_10_OH0070100_NIBRS",62560216,0
2019,8222181,14117,11,2019,"I",,"Y","G","C","2019_11_OH0070100_NIBRS",64216448,0
2019,8229843,14117,12,2019,"I",,"Y","G","C","2019_12_OH0070100_NIBRS",64216449,0
2019,8145585,14146,1,2019,"I",,"Y","G","C","2019_01_OH0091300_NIBRS",35684914,0
2019,8153247,14146,2,2019,"I",,"Y","G","C","2019_02_OH0091300_NIBRS",47535531,0
2019,8160909,14146,3,2019,"I",,"Y","G","C","2019_03_OH0091300_NIBRS",47957355,0
2019,8168571,14146,4,2019,"I",,"Y","G","C","2019_04_OH0091300_NIBRS",48746282,0
2019,8176233,14146,5,2019,"I",,"Y","G","C","2019_05_OH0091300_NIBRS",49830377,0
2019,8183895,14146,6,2019,"I",,"Y","G","C","2019_06_OH0091300_NIBRS",60796678,0
2019,8191557,14146,7,2019,"I",,"Y","G","C","2019_07_OH0091300_NIBRS",51138174,0
2019,8199219,14146,8,2019,"I",,"Y","G","C","2019_08_OH0091300_NIBRS",59117838,0
2019,8206881,14146,9,2019,"I",,"Y","G","C","2019_09_OH0091300_NIBRS",59117836,0
2019,8214543,14146,10,2019,"I",,"Y","G","C","2019_10_OH0091300_NIBRS",62560492,0
2019,8222205,14146,11,2019,"I",,"Y","G","C","2019_11_OH0091300_NIBRS",66778806,0
2019,8229867,14146,12,2019,"I",,"Y","G","C","2019_12_OH0091300_NIBRS",66786955,0
2019,8191759,14412,7,2019,"I",,"Y","G","C","2019_07_OH0312400_NIBRS",71647649,0
2019,8199421,14412,8,2019,"I",,"Y","G","C","2019_08_OH0312400_NIBRS",71643427,0
2019,8207083,14412,9,2019,"I",,"Y","G","C","2019_09_OH0312400_NIBRS",66796082,0
2019,8214745,14412,10,2019,"I",,"Y","G","C","2019_10_OH0312400_NIBRS",71647661,0
2019,8222407,14412,11,2019,"I",,"Y","G","C","2019_11_OH0312400_NIBRS",71643352,0
2019,8230069,14412,12,2019,"I",,"Y","G","C","2019_12_OH0312400_NIBRS",71643421,0
2019,8207124,14463,9,2019,"I",,"Y","G","C","2019_09_OH0390300_NIBRS",59134911,0
2019,8214786,14463,10,2019,"I",,"Y","G","C","2019_10_OH0390300_NIBRS",70890569,0
2019,8222448,14463,11,2019,"I",,"Y","G","C","2019_11_OH0390300_NIBRS",62578200,0
2019,8230110,14463,12,2019,"I",,"Y","G","C","2019_12_OH0390300_NIBRS",64235459,0
2019,8199389,14367,8,2019,"I",,"Y","G","C","2019_08_OH0280800_NIBRS",57127738,0
2019,8207051,14367,9,2019,"I",,"Y","G","C","2019_09_OH0280800_NIBRS",71792059,0
2019,8214713,14367,10,2019,"I",,"Y","G","C","2019_10_OH0280800_NIBRS",71792071,0
2019,8222375,14367,11,2019,"I",,"Y","G","C","2019_11_OH0280800_NIBRS",71786331,0
2019,8230037,14367,12,2019,"I",,"Y","G","C","2019_12_OH0280800_NIBRS",71792092,0
2019,8191787,14450,7,2019,"I",,"Y","G","C","2019_07_OH0360100_NIBRS",66803627,0
2019,8199449,14450,8,2019,"I",,"Y","G","C","2019_08_OH0360100_NIBRS",64235390,0
2019,8207111,14450,9,2019,"I",,"Y","G","C","2019_09_OH0360100_NIBRS",62577967,0
2019,8214773,14450,10,2019,"I",,"Y","G","C","2019_10_OH0360100_NIBRS",68631039,0
2019,8222435,14450,11,2019,"I",,"Y","G","C","2019_11_OH0360100_NIBRS",68638696,0
2019,8230097,14450,12,2019,"I",,"Y","G","C","2019_12_OH0360100_NIBRS",68638687,0
2019,8199395,14375,8,2019,"I",,"Y","G","C","2019_08_OH0290400_NIBRS",60795541,0
2019,8207057,14375,9,2019,"I",,"Y","G","C","2019_09_OH0290400_NIBRS",60795543,0
2019,8214719,14375,10,2019,"I",,"Y","G","C","2019_10_OH0290400_NIBRS",64237378,0
2019,8222381,14375,11,2019,"I",,"Y","G","C","2019_11_OH0290400_NIBRS",66794267,0
2019,8230043,14375,12,2019,"I",,"Y","G","C","2019_12_OH0290400_NIBRS",71887066,0
2019,8191755,14407,7,2019,"I",,"Y","G","C","2019_07_OH0311900_NIBRS",57124811,0
2019,8199417,14407,8,2019,"I",,"Y","G","C","2019_08_OH0311900_NIBRS",60807371,0
2019,8207079,14407,9,2019,"I",,"Y","G","C","2019_09_OH0311900_NIBRS",60807372,0
2019,8214741,14407,10,2019,"I",,"Y","G","C","2019_10_OH0311900_NIBRS",62576978,0
2019,8222403,14407,11,2019,"I",,"Y","G","C","2019_11_OH0311900_NIBRS",64234788,0
2019,8230065,14407,12,2019,"I",,"Y","G","C","2019_12_OH0311900_NIBRS",66795785,0
2019,8191547,14133,7,2019,"I",,"Y","G","C","2019_07_OH0080700_NIBRS",60791579,0
2019,8199209,14133,8,2019,"I",,"Y","G","C","2019_08_OH0080700_NIBRS",62560358,0
2019,8206871,14133,9,2019,"I",,"Y","G","C","2019_09_OH0080700_NIBRS",64216469,0
2019,8214533,14133,10,2019,"I",,"Y","G","C","2019_10_OH0080700_NIBRS",66778790,0
2019,8222195,14133,11,2019,"I",,"Y","G","C","2019_11_OH0080700_NIBRS",64219686,0
2019,8229857,14133,12,2019,"I",,"Y","G","C","2019_12_OH0080700_NIBRS",66778787,0
2019,8169095,14837,4,2019,"I",,"Y","G","C","2019_04_OH0781400_NIBRS",49867892,0
2019,8176757,14837,5,2019,"I",,"Y","G","C","2019_05_OH0781400_NIBRS",55068051,0
2019,8184419,14837,6,2019,"I",,"Y","G","C","2019_06_OH0781400_NIBRS",49860140,0
2019,8192081,14837,7,2019,"I",,"Y","G","C","2019_07_OH0781400_NIBRS",51165405,0
2019,8199743,14837,8,2019,"I",,"Y","G","C","2019_08_OH0781400_NIBRS",59149777,0
2019,8207405,14837,9,2019,"I",,"Y","G","C","2019_09_OH0781400_NIBRS",59149773,0
2019,8215067,14837,10,2019,"I",,"Y","G","C","2019_10_OH0781400_NIBRS",66841856,0
2019,8222729,14837,11,2019,"I",,"Y","G","C","2019_11_OH0781400_NIBRS",62591348,0
2019,8230391,14837,12,2019,"I",,"Y","G","C","2019_12_OH0781400_NIBRS",64259385,0
2019,8176203,14111,5,2019,"U",,"Y","G","C","2019_05_OH0060500_NIBRS",,0
2019,8183865,14111,6,2019,"U",,"Y","G","C","2019_06_OH0060500_NIBRS",,0
