"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2019,128509906,10,
2019,115674937,8,
2019,127470032,1,
2019,127484980,10,
2019,134719295,2,
2019,129343222,1,
2019,131435048,1,
2019,128505165,6,
2019,128465487,1,
2019,128467333,9,
2019,128503385,9,
2019,132903162,9,
2019,132906306,1,
2019,123107158,10,
2019,115705945,10,
2019,117871170,1,
2019,128474350,1,
2019,128483557,1,
2019,123390732,9,
2019,116801072,1,
2019,116804632,1,
2019,123388688,1,
2019,134706916,1,
2019,123934357,10,
2019,123945728,1,
2019,123107322,9,
2019,123128183,1,
2019,123423268,10,
2019,133799146,9,
2019,116795691,10,
2019,116805929,1,
2019,116817921,1,
2019,123400356,9,
2019,115707394,3,
2019,116818210,9,
2019,116789912,1,
2019,123415293,10,
2019,123419529,6,
2019,128493374,10,
2019,123923790,1,
2019,123017803,9,
2019,123128398,1,
2019,123952229,1,
2019,123949878,1,
2019,133805195,4,
2019,133810291,9,
2019,127455041,10,
2019,129344461,9,
2019,129358845,10,
2019,130362883,1,
2019,130400286,1,
2019,131448312,9,
2019,133811404,10,
2019,133811599,10,
2019,133811620,10,
2019,132902687,9,
2019,131437909,10,
2019,131433158,1,
2019,131445564,6,
2019,131445956,1,
2019,131448155,10,
2019,131410807,10,
2019,131445014,1,
2019,133796571,9,
2019,132840334,10,
2019,131414466,10,
2019,131439903,10,
2019,131453028,1,
2019,131453242,10,
2019,131448252,10,
2019,131453875,10,
2019,131413501,9,
2019,131414676,1,
2019,131410756,10,
2019,131434365,10,
2019,129330073,1,
2019,129342398,10,
2019,129355011,10,
2019,129355048,10,
2019,132857127,10,
2019,132906161,10,
2019,131423288,1,
2019,131425217,2,
2019,131426813,10,
2019,128503991,10,
2019,131427897,10,
2019,130394687,1,
2019,131421496,1,
2019,130372488,10,
2019,130391787,10,
2019,131453218,6,
2019,130382433,10,
2019,130394914,1,
2019,130395131,1,
2019,130390444,10,
2019,130388368,8,
2019,130379642,10,
2019,130377802,10,
2019,133803799,10,
2019,132845423,10,
2019,132878335,9,
2019,132846083,1,
2019,133793568,9,
2019,132918464,1,
2019,132893343,9,
2019,124642390,2,
2019,135233657,10,
2019,126639850,9,
2019,126650363,9,
2019,135406931,10,
2019,130386926,10,
2019,130387052,10,
2019,130364803,10,
2019,115683698,10,
2019,126655039,9,
2019,126653752,9,
2019,115683646,1,
2019,123397757,10,
2019,123412957,1,
2019,123380108,1,
2019,123413314,1,
2019,123414338,1,
2019,123027498,1,
2019,125526234,1,
2019,131408681,1,
2019,131444352,10,
2019,129345823,9,
2019,124664437,10,
2019,126646141,1,
2019,125538897,6,
2019,125540480,10,
2019,125541773,1,
2019,125542269,10,
2019,125522172,1,
2019,125538301,10,
2019,127468611,10,
2019,125516898,1,
2019,127482525,1,
2019,127497948,10,
2019,126651606,6,
2019,125521541,1,
2019,125532889,1,
2019,129333243,9,
2019,129334951,9,
2019,132865675,6,
2019,127471488,6,
2019,132893571,9,
2019,127479726,8,
2019,131412662,1,
2019,131447668,6,
2019,129358367,1,
2019,129360026,1,
2019,129317298,9,
2019,129361388,1,
2019,129349239,1,
2019,123914268,10,
2019,123917743,9,
2019,127477145,1,
2019,129367474,1,
2019,127481387,10,
2019,129345406,1,
2019,128495603,9,
2019,128470796,10,
2019,128484152,1,
2019,128487881,9,
2019,128505330,9,
2019,128501114,1,
2019,129323090,1,
2019,128482316,6,
2019,128467687,9,
2019,128491800,1,
2019,128486176,10,
2019,128513053,1,
2019,123911054,6,
2019,123426188,1,
2019,123425725,8,
2019,123108165,10,
2019,123371028,1,
2019,123408332,10,
2019,123413371,10,
2019,123423593,1,
2019,123425770,1,
2019,123108933,6,
2019,123409268,10,
2019,123421701,10,
2019,123421702,10,
2019,123107572,10,
2019,123108451,10,
2019,123109725,10,
2019,132892199,1,
2019,115685170,10,
2019,123424013,1,
2019,123109316,1,
2019,123427993,10,
2019,123107147,8,
2019,123385942,10,
2019,123392415,10,
2019,123408164,1,
2019,123103506,1,
2019,116797685,10,
2019,116811852,1,
2019,123135652,10,
2019,123412012,10,
2019,125511307,2,
2019,129326223,10,
2019,129350382,10,
2019,131424174,1,
2019,131424218,1,
2019,123951293,10,
2019,125506385,1,
2019,123111351,10,
2019,131411591,9,
2019,126650408,1,
2019,131431128,10,
2019,125511417,1,
2019,125529767,10,
2019,125506312,10,
2019,125532134,1,
2019,125527055,1,
2019,125513886,1,
2019,125519423,1,
2019,129353420,10,
2019,129354460,1,
2019,125525877,10,
2019,125540741,10,
2019,127482520,1,
2019,127498070,1,
2019,127498331,10,
2019,127488565,1,
2019,126654322,10,
2019,125531773,1,
2019,132895859,10,
2019,131412730,10,
2019,131439506,10,
2019,129361849,10,
2019,129322579,1,
2019,129357996,9,
2019,127475885,10,
2019,127481161,1,
2019,127481704,1,
2019,127481736,1,
2019,127481870,10,
2019,128496242,4,
2019,128493961,1,
2019,128498401,9,
2019,128491280,10,
2019,128495957,10,
2019,128505538,1,
2019,129343002,1,
2019,128467508,1,
2019,128494403,1,
2019,128497973,10,
2019,128471907,10,
2019,128498305,1,
2019,128513047,1,
2019,128513655,1,
2019,128500064,10,
2019,123908750,8,
2019,131412327,10,
2019,123421891,10,
2019,123417552,1,
2019,123107462,1,
2019,123111173,10,
2019,123386164,6,
2019,123437227,1,
2019,132899257,10,
2019,132904387,1,
2019,123107242,1,
2019,123108444,10,
2019,125513281,6,
2019,123417246,10,
2019,123415832,9,
2019,123104284,1,
2019,116810087,10,
2019,123406008,10,
2019,123108606,6,
2019,123385350,3,
2019,125511550,1,
2019,123943032,10,
2019,125511241,10,
2019,131443153,1,
2019,131397772,1,
2019,131415237,10,
2019,131430624,1,
2019,115679286,1,
2019,125544687,10,
2019,125545151,10,
2019,131433433,10,
2019,131440602,1,
2019,131441207,1,
2019,131402796,1,
2019,131402796,3,
2019,131407669,10,
2019,131413788,2,
2019,131414907,1,
2019,131416668,10,
2019,131431524,10,
2019,131432282,9,
2019,123931854,1,
2019,123949716,6,
2019,129346163,1,
2019,129336890,10,
2019,123920154,1,
2019,123957239,10,
2019,131426199,1,
2019,131432348,1,
2019,123948845,10,
2019,123945399,1,
2019,123956680,9,
2019,124622098,9,
2019,124653856,10,
2019,124668349,1,
2019,124641807,9,
2019,124659412,6,
2019,124669504,9,
2019,124654743,10,
2019,124658564,1,
2019,124661045,1,
2019,124671040,1,
2019,126650388,1,
2019,126647648,1,
2019,127454713,1,
2019,123121205,9,
2019,123126589,10,
2019,123120873,10,
2019,115706649,10,
2019,115660178,10,
2019,127486834,2,
2019,127489684,10,
2019,127487428,1,
2019,128473206,1,
2019,128480716,6,
2019,128509955,10,
2019,128511231,10,
2019,128494642,10,
2019,128473975,1,
2019,128496135,10,
2019,135411007,10,
2019,135411005,10,
2019,133802194,8,
2019,132845660,1,
2019,115701698,10,
2019,115705011,1,
2019,123943289,9,
2019,123951865,1,
2019,123946108,1,
2019,123961503,1,
2019,123935006,10,
2019,123915166,1,
2019,132873462,1,
2019,132895848,6,
2019,123920163,9,
2019,123407327,1,
2019,123405826,1,
2019,123099380,1,
2019,123419798,10,
2019,126652269,1,
2019,123413388,10,
2019,123419876,6,
2019,123936327,1,
2019,123934499,10,
2019,123946230,10,
2019,123951196,1,
2019,129343972,1,
2019,129345253,8,
2019,123924103,9,
2019,123421382,1,
2019,123928514,9,
2019,123948607,9,
2019,123944728,1,
2019,125548965,1,
2019,125549182,1,
2019,131430836,9,
2019,133800754,9,
2019,129354113,1,
2019,129354737,1,
2019,129323100,1,
2019,127484873,1,
2019,125519922,6,
2019,124653444,10,
2019,124663650,1,
2019,129347108,9,
2019,125535674,1,
2019,125536312,10,
2019,125506884,9,
2019,125497656,9,
2019,125531130,1,
2019,125522852,10,
2019,126659238,1,
2019,127470579,10,
2019,129357209,10,
2019,127470335,9,
2019,127457060,1,
2019,127479016,9,
2019,127488061,1,
2019,127487475,1,
2019,124650368,10,
2019,124657765,10,
2019,124658496,10,
2019,124669670,10,
2019,124671687,1,
2019,124671976,1,
2019,123400750,9,
2019,123021725,10,
2019,123943237,10,
2019,123943449,10,
2019,123415362,10,
2019,125522297,1,
2019,125545303,10,
2019,123427414,3,
2019,116822847,10,
2019,129344064,9,
2019,131438355,10,
2019,131439428,10,
2019,131441104,9,
2019,124652694,1,
2019,123400530,9,
2019,132892803,10,
2019,128479314,1,
2019,128482664,1,
2019,128479690,10,
2019,128490694,1,
2019,128508641,1,
2019,128509650,10,
2019,128511558,1,
2019,129324518,10,
2019,129325945,1,
2019,129349170,9,
2019,131435058,9,
2019,131435058,6,
2019,124645309,1,
2019,124649122,10,
2019,128465427,10,
2019,128488847,1,
2019,128503834,1,
2019,128489549,10,
2019,128504401,10,
2019,128465094,2,
2019,128490248,9,
2019,128503968,1,
2019,132913119,10,
2019,133802745,6,
2019,128489739,10,
2019,133802745,1,
2019,133813468,10,
2019,128478819,9,
2019,128486754,10,
2019,128494887,9,
2019,134723854,10,
2019,123107111,1,
2019,123012889,9,
2019,123411959,1,
2019,132885198,3,
2019,133800769,3,
2019,134724903,9,
2019,116800974,9,
2019,123415774,10,
2019,116789941,10,
2019,116816260,10,
2019,116796497,1,
2019,117867041,8,
2019,123920372,1,
2019,132909638,1,
2019,123946320,10,
2019,133809689,4,
2019,129360810,10,
2019,130362022,1,
2019,131396504,1,
2019,131426398,10,
2019,133809798,10,
2019,131447738,10,
2019,133811507,1,
2019,129340848,1,
2019,129349759,9,
2019,131415823,9,
2019,131437344,1,
2019,129339727,10,
2019,131416339,1,
2019,131395580,1,
2019,131422414,9,
2019,131434550,1,
2019,128484512,9,
2019,129324196,1,
2019,130394192,1,
2019,130394378,1,
2019,130394710,9,
2019,131397378,1,
2019,131436027,1,
2019,131436679,10,
2019,131436838,10,
2019,131436874,1,
2019,131437502,6,
2019,132899590,9,
2019,130363978,10,
2019,130378525,9,
2019,130389971,9,
2019,130371284,1,
2019,123111794,10,
2019,123952240,10,
2019,123919654,10,
2019,123926763,10,
2019,133806511,9,
2019,132845095,9,
2019,134719699,9,
2019,129344337,9,
2019,132897238,10,
2019,124658095,10,
2019,124658741,1,
2019,124642591,9,
2019,124650712,10,
2019,124656874,10,
2019,126664725,10,
2019,126650353,10,
2019,126652722,1,
2019,135406875,1,
2019,130378432,3,
2019,123098372,1,
2019,115693075,9,
2019,123411485,10,
2019,123378869,1,
2019,123135072,10,
2019,125530580,10,
2019,125527854,1,
2019,125531667,9,
2019,125496412,10,
2019,125519524,1,
2019,125527640,1,
2019,126655037,9,
2019,126650737,10,
2019,126647584,1,
2019,123407399,1,
2019,123409114,1,
2019,123009243,10,
2019,123108916,1,
2019,123436220,1,
2019,123022474,9,
2019,123022474,1,
2019,123110183,10,
2019,131426209,9,
2019,126637714,1,
2019,124664670,10,
2019,126647221,10,
2019,126647447,10,
2019,131431251,10,
2019,131411399,10,
2019,126645813,10,
2019,125497266,1,
2019,126648544,10,
2019,129317420,6,
2019,129349174,10,
2019,125538808,1,
2019,125541175,10,
2019,127497930,10,
2019,127498079,10,
2019,126641921,10,
2019,126659522,6,
2019,126659522,1,
2019,125531149,10,
2019,125531522,9,
2019,129360956,10,
2019,129361872,1,
2019,129365282,1,
2019,132845519,1,
2019,132878117,1,
2019,127442065,10,
2019,127480502,10,
2019,131444489,1,
2019,131444783,1,
2019,127455559,9,
2019,129328114,10,
2019,129342139,1,
2019,129363138,10,
2019,127471539,10,
2019,129366521,10,
2019,127481405,10,
2019,127481616,1,
2019,127481931,10,
2019,128469594,9,
2019,128483768,1,
2019,129315441,10,
2019,129336128,10,
2019,128476990,10,
2019,128501069,1,
2019,129347836,1,
2019,128505385,3,
2019,127479400,9,
2019,128486269,1,
2019,128487682,6,
2019,128498136,10,
2019,128490358,10,
2019,128486009,1,
2019,128500259,10,
2019,131411280,10,
2019,131447353,1,
2019,123137796,1,
2019,123428564,1,
2019,123109233,9,
2019,123105606,1,
2019,123409601,10,
2019,123128582,10,
2019,123100727,10,
2019,123412796,6,
2019,123422698,1,
2019,123118413,10,
2019,123098370,10,
2019,132898958,10,
2019,123413278,1,
2019,123405062,1,
2019,123415811,10,
2019,123419630,10,
2019,123428307,10,
2019,123107068,9,
2019,123422253,9,
2019,123416380,10,
2019,123395361,9,
2019,120105210,10,
2019,115692828,10,
2019,123951809,1,
2019,115650312,10,
2019,123954244,10,
2019,125525604,10,
2019,125526158,9,
2019,125542988,1,
2019,124626782,3,
2019,129329700,1,
2019,129355480,10,
2019,131409600,1,
2019,131426604,9,
2019,131438624,1,
2019,125525861,9,
2019,131439723,1,
2019,131419199,1,
2019,125544874,10,
2019,131403522,6,
2019,131438457,1,
2019,131441697,10,
2019,131441699,10,
2019,131441993,10,
2019,131417725,1,
2019,131428689,1,
2019,123919658,1,
2019,123936818,10,
2019,123906072,1,
2019,123946384,10,
2019,123945411,1,
2019,123954502,10,
2019,131402785,1,
2019,123946476,1,
2019,123945968,10,
2019,131406783,1,
2019,123944378,5,
2019,129348977,10,
2019,124648580,10,
2019,124650557,9,
2019,124659325,10,
2019,124659882,10,
2019,124668993,10,
2019,124660549,10,
2019,124661580,10,
2019,124661721,1,
2019,130391274,10,
2019,124657364,1,
2019,126651589,10,
2019,127475890,1,
2019,127455652,1,
2019,130374393,8,
2019,115657443,10,
2019,128496004,10,
2019,128510183,1,
2019,128486809,1,
2019,135418458,1,
2019,135411004,10,
2019,132892327,10,
2019,132885096,6,
2019,132852972,1,
2019,130377875,10,
2019,130385146,10,
2019,123895492,10,
2019,115711846,9,
2019,133058128,1,
2019,123951140,9,
2019,123921016,6,
2019,123961145,6,
2019,123932323,10,
2019,123938194,1,
2019,130359688,6,
2019,130384146,1,
2019,124630975,10,
2019,123933313,3,
2019,123949960,1,
2019,123423392,10,
2019,123955397,10,
2019,123104365,10,
2019,123026902,1,
2019,123141798,10,
2019,124631295,1,
2019,126650649,10,
2019,123412046,10,
2019,123115994,10,
2019,123012851,6,
2019,123407188,10,
2019,123404713,6,
2019,123407293,10,
2019,123407629,10,
2019,123400231,10,
2019,123412116,1,
2019,123416976,1,
2019,123934442,1,
2019,123948028,1,
2019,123951286,3,
2019,123951439,10,
2019,123924794,1,
2019,123919481,9,
2019,123427124,10,
2019,125502745,10,
2019,115711519,10,
2019,123410181,10,
2019,123018958,9,
2019,123923250,10,
2019,123947906,1,
2019,123944687,1,
2019,135058925,1,
2019,125510713,9,
2019,125530431,1,
2019,129360149,1,
2019,129339506,10,
2019,129345971,1,
2019,129352962,10,
2019,126659823,10,
2019,129338005,10,
2019,129364565,1,
2019,129357849,1,
2019,129368132,10,
2019,127455314,1,
2019,127485540,1,
2019,127486554,1,
2019,124669674,1,
2019,124652995,1,
2019,124663822,10,
2019,129363163,1,
2019,125543747,10,
2019,125521511,10,
2019,125534871,10,
2019,126642192,10,
2019,125501407,10,
2019,125536170,10,
2019,126658146,10,
2019,127470278,1,
2019,127487556,10,
2019,127487593,9,
2019,127487617,1,
2019,127487724,10,
2019,127484444,10,
2019,127492934,10,
2019,123410150,1,
2019,123410220,10,
2019,124654680,10,
2019,124646610,1,
2019,124672243,10,
2019,124651181,10,
2019,124643962,9,
2019,124670177,10,
2019,123937799,10,
2019,125507092,1,
2019,125523228,1,
2019,123947628,2,
2019,116816634,10,
2019,123026785,10,
2019,124628990,10,
2019,123929489,9,
2019,117866019,9,
2019,129345189,1,
2019,129347308,9,
2019,131421262,2,
2019,131427895,10,
2019,131439513,1,
2019,131441292,9,
2019,124669100,1,
2019,123399324,6,
2019,123412184,1,
2019,128494427,9,
2019,128502717,10,
2019,128509586,9,
2019,129354410,1,
2019,131413298,10,
2019,129342814,1,
2019,128491662,10,
2019,128496910,1,
2019,128498743,1,
2019,128505171,6,
2019,128505171,1,
2019,128505230,10,
2019,128505619,10,
2019,128467405,10,
2019,128488245,10,
2019,130373537,10,
2019,132885275,9,
2019,132885055,9,
2019,133808017,8,
2019,117867425,10,
2019,123391508,2,
2019,128465429,10,
2019,123117146,6,
2019,123098720,1,
2019,133798463,4,
2019,133798465,4,
2019,133799777,1,
2019,133808347,9,
2019,123957061,10,
2019,123919401,10,
2019,133800552,1,
2019,123015527,9,
2019,123015527,2,
2019,123410099,1,
2019,123397039,8,
2019,116817726,10,
2019,123415306,10,
2019,123419591,10,
2019,115669911,1,
2019,115711736,1,
2019,116817961,10,
2019,120105895,9,
2019,116820864,1,
2019,116790044,10,
2019,116827201,1,
2019,116805838,1,
2019,116789987,9,
2019,116821196,10,
2019,116800785,10,
2019,123400076,1,
2019,116826994,1,
2019,128462878,1,
2019,128475613,10,
2019,123944343,10,
2019,123944607,10,
2019,123104420,9,
2019,133809850,1,
2019,132867152,9,
2019,130374372,9,
2019,130386188,1,
2019,130398215,10,
2019,131448317,10,
2019,133811576,1,
2019,132895890,3,
2019,131417919,9,
2019,131412854,1,
2019,133804678,9,
2019,133810935,9,
2019,130359612,1,
2019,130377629,9,
2019,130384250,1,
2019,133811352,1,
2019,133811949,6,
2019,132865056,1,
2019,132879257,9,
2019,129366783,10,
2019,128484109,10,
2019,131414414,10,
2019,131417671,10,
2019,131434666,10,
2019,131448644,10,
2019,131454033,6,
2019,131416181,1,
2019,131424219,10,
2019,129357030,9,
2019,131426874,10,
2019,131429213,10,
2019,131421719,1,
2019,131439323,3,
2019,131439323,1,
2019,131434818,10,
2019,131434398,10,
2019,132896092,1,
2019,130394050,1,
2019,131435970,10,
2019,131436170,10,
2019,131436692,10,
2019,131437482,1,
2019,131437612,10,
2019,132908019,10,
2019,132868899,1,
2019,130380664,9,
2019,130393101,10,
2019,130398246,10,
2019,130374873,9,
2019,130372882,10,
2019,130382461,10,
2019,130391402,10,
2019,130395585,10,
2019,130364005,10,
2019,130390329,10,
2019,130390715,1,
2019,130374803,10,
2019,130361024,9,
2019,130389250,9,
2019,123950758,1,
2019,131408572,10,
2019,123936969,1,
2019,133806197,10,
2019,132887469,1,
2019,133797619,9,
2019,129313895,10,
2019,135068673,9,
2019,132842706,10,
2019,132899201,1,
2019,133808472,1,
2019,124641815,10,
2019,124657755,10,
2019,126664431,1,
2019,126664431,3,
2019,126652136,1,
2019,126659676,1,
2019,126663524,10,
2019,130373109,1,
2019,130365951,1,
2019,130386722,9,
2019,130386719,9,
2019,130386720,9,
2019,130386818,2,
2019,130387397,10,
2019,134706366,1,
2019,130359551,10,
2019,130384966,10,
2019,123401560,10,
2019,123115118,10,
2019,115679159,10,
2019,123391608,9,
2019,123410003,10,
2019,123104350,10,
2019,123105662,10,
2019,115693536,10,
2019,126647491,10,
2019,126653428,1,
2019,125531694,9,
2019,123421341,10,
2019,123009785,10,
2019,131411652,1,
2019,131412307,9,
2019,126656466,10,
2019,129361209,1,
2019,129361735,10,
2019,124656371,1,
2019,125507590,10,
2019,125542160,10,
2019,125522457,8,
2019,125532738,10,
2019,126655891,1,
2019,125538945,10,
2019,125540505,10,
2019,127482275,1,
2019,127497978,9,
2019,125531111,1,
2019,129349967,1,
2019,129350423,10,
2019,132898974,10,
2019,132896653,10,
2019,131420884,10,
2019,129354092,10,
2019,129358734,1,
2019,129317895,1,
2019,129361115,9,
2019,127455429,1,
2019,127493023,1,
2019,127481787,10,
2019,128477917,9,
2019,129336689,10,
2019,132840068,10,
2019,128471849,6,
2019,128483565,6,
2019,128488541,10,
2019,128513838,1,
2019,128495024,10,
2019,128503772,1,
2019,131398020,1,
2019,131411691,1,
2019,131446609,1,
2019,131446962,10,
2019,131407747,9,
2019,131418291,1,
2019,123009033,1,
2019,123406023,10,
2019,123410517,1,
2019,123411912,1,
2019,123419397,1,
2019,123108502,1,
2019,123126028,10,
2019,123131452,10,
2019,123436393,1,
2019,123110254,10,
2019,123108250,1,
2019,132895884,9,
2019,123380527,6,
2019,116827631,9,
2019,123384981,10,
2019,123411718,10,
2019,123393206,10,
2019,116816526,1,
2019,120105943,10,
2019,116801616,1,
2019,129328690,1,
2019,129324462,9,
2019,123138978,10,
2019,124638851,2,
2019,123405426,1,
2019,125510794,9,
2019,125515769,1,
2019,124651566,10,
2019,129339250,6,
2019,131431320,1,
2019,131431987,10,
2019,125508667,1,
2019,129352904,10,
2019,131405195,9,
2019,131397767,10,
2019,131428762,10,
2019,131426121,10,
2019,115704902,10,
2019,115711941,1,
2019,125527836,10,
2019,125544442,1,
2019,125545150,10,
2019,131425787,1,
2019,131441185,1,
2019,131442032,1,
2019,131423435,1,
2019,131428429,10,
2019,129314759,10,
2019,123920112,9,
2019,123956049,10,
2019,123951800,10,
2019,123952911,10,
2019,131432775,9,
2019,135471423,9,
2019,124668183,9,
2019,124659414,1,
2019,124660594,9,
2019,124660784,9,
2019,124657982,6,
2019,127479130,6,
2019,127468586,10,
2019,130366457,1,
2019,123114824,10,
2019,115648623,1,
2019,115705645,10,
2019,115647581,10,
2019,115673627,10,
2019,115688501,1,
2019,116805949,1,
2019,133799122,1,
2019,130391544,1,
2019,135302513,1,
2019,115688648,10,
2019,128475301,1,
2019,128470523,10,
2019,123944355,1,
2019,132884453,9,
2019,132886573,9,
2019,123957618,10,
2019,123100134,9,
2019,123409429,10,
2019,127477110,10,
2019,132856466,1,
2019,127457344,1,
2019,131416842,1,
2019,129323173,1,
2019,126653910,10,
2019,127478597,10,
2019,129339693,1,
2019,129362946,1,
2019,129355802,9,
2019,125516734,6,
2019,125511706,10,
2019,124644866,1,
2019,124664130,10,
2019,129355002,1,
2019,129363010,9,
2019,129347110,1,
2019,126658416,1,
2019,125529423,10,
2019,125517080,6,
2019,125532983,10,
2019,126642309,10,
2019,127453420,1,
2019,127478355,1,
2019,128481245,10,
2019,127472708,1,
2019,129314280,10,
2019,129328461,10,
2019,129334850,1,
2019,131396694,10,
2019,129338346,1,
2019,123391494,1,
2019,124650548,9,
2019,124650675,1,
2019,124670103,10,
2019,124672631,1,
2019,124672682,1,
2019,124672794,1,
2019,124651767,10,
2019,124652159,10,
2019,123937160,10,
2019,123954281,1,
2019,124630105,1,
2019,123424034,1,
2019,123427305,1,
2019,124668965,1,
2019,123925804,6,
2019,123927656,1,
2019,123936399,1,
2019,125520666,1,
2019,125523230,2,
2019,123016574,10,
2019,123945157,10,
2019,116806018,1,
2019,116826273,1,
2019,123926411,1,
2019,124649842,10,
2019,124664546,10,
2019,123411544,1,
2019,127484879,1,
2019,135060215,10,
2019,128490123,9,
2019,128493780,10,
2019,128497172,1,
2019,128508709,9,
2019,128510222,1,
2019,128510568,1,
2019,124648614,1,
2019,128477493,6,
2019,128504214,1,
2019,128481450,10,
2019,128487522,10,
2019,128493478,9,
2019,128503553,10,
2019,128505648,9,
2019,128492055,10,
2019,132845066,10,
2019,116791074,9,
2019,123099389,10,
2019,123387418,10,
2019,123388752,1,
2019,128465778,1,
2019,128497361,1,
2019,123125969,9,
2019,123022896,1,
2019,135465562,10,
2019,123931228,1,
2019,123947843,10,
2019,123945188,1,
2019,123945187,1,
2019,123945239,9,
2019,123108957,1,
2019,123100075,1,
2019,123124977,1,
2019,133796202,4,
2019,133809056,10,
2019,123421417,9,
2019,123920727,1,
2019,123931654,9,
2019,133799629,1,
2019,133801926,1,
2019,133802272,9,
2019,123934680,10,
2019,123946664,10,
2019,123956288,1,
2019,128496976,10,
2019,115660194,10,
2019,116827315,10,
2019,117871459,10,
2019,117871250,1,
2019,116818418,10,
2019,116827686,1,
2019,116811730,1,
2019,116809965,10,
2019,123919194,10,
2019,123099090,10,
2019,115693431,10,
2019,123937584,10,
2019,123944526,1,
2019,123918617,10,
2019,120112653,10,
2019,123407665,1,
2019,132907881,9,
2019,133805189,4,
2019,133809694,9,
2019,125505636,10,
2019,129335782,1,
2019,129359495,1,
2019,130391737,1,
2019,130399528,1,
2019,130399567,1,
2019,133812151,1,
2019,132842215,1,
2019,131412856,1,
2019,133805043,1,
2019,133805233,6,
2019,133810507,9,
2019,131447589,10,
2019,131416301,9,
2019,130360724,10,
2019,129363564,1,
2019,129366625,1,
2019,129367114,1,
2019,124647318,10,
2019,128488837,1,
2019,131393947,10,
2019,131454030,6,
2019,131454550,1,
2019,131424994,1,
2019,131411478,10,
2019,131394133,1,
2019,131413078,10,
2019,131425721,9,
2019,131432393,9,
2019,131395521,10,
2019,131418685,9,
2019,131409159,9,
2019,131426071,10,
2019,131419598,9,
2019,128482131,10,
2019,131403159,10,
2019,132853135,1,
2019,132908947,6,
2019,129328898,10,
2019,130394144,10,
2019,130394514,1,
2019,131424156,1,
2019,131436022,10,
2019,131446456,10,
2019,131436680,8,
2019,132902663,10,
2019,132909101,10,
2019,130377831,1,
2019,130356231,1,
2019,130361996,1,
2019,130373414,9,
2019,130388859,9,
2019,130403041,10,
2019,130395096,10,
2019,130378561,10,
2019,130379996,1,
2019,130391739,8,
2019,132853059,9,
2019,129348007,10,
2019,129339894,8,
2019,132906741,1,
2019,132840202,10,
2019,124642361,10,
2019,124657817,1,
2019,126663744,1,
2019,126665497,10,
2019,126665941,1,
2019,126666694,10,
2019,126663725,10,
2019,126651186,10,
2019,130361356,1,
2019,130386723,9,
2019,130386876,9,
2019,130378709,1,
2019,123114001,10,
2019,115650267,10,
2019,115689760,10,
2019,115649634,10,
2019,115659968,10,
2019,123134292,1,
2019,115697221,10,
2019,116811543,1,
2019,116809940,10,
2019,125535814,1,
2019,124641063,10,
2019,126647578,1,
2019,124663343,1,
2019,125515935,9,
2019,131433951,10,
2019,126655853,9,
2019,126656718,10,
2019,124662990,10,
2019,131426713,1,
2019,125526245,9,
2019,125506206,1,
2019,127441702,1,
2019,125520631,1,
2019,125508946,5,
2019,126647164,9,
2019,126656179,1,
2019,125526344,1,
2019,125541310,1,
2019,127482504,9,
2019,127482504,3,
2019,127497918,1,
2019,126659070,1,
2019,129361445,10,
2019,129363504,1,
2019,132894952,1,
2019,132840682,10,
2019,131413736,1,
2019,129336593,9,
2019,129359219,9,
2019,129315622,10,
2019,123895153,1,
2019,123948273,1,
2019,129346971,10,
2019,127470769,10,
2019,127481385,10,
2019,129360516,1,
2019,127477033,10,
2019,128469698,1,
2019,129336816,1,
2019,128503851,1,
2019,129336952,1,
2019,129347682,1,
2019,128488524,10,
2019,129334401,1,
2019,128473796,10,
2019,128481747,1,
2019,128499276,6,
2019,128502826,1,
2019,128513781,9,
2019,131446533,10,
2019,123108922,1,
2019,123019474,10,
2019,123914030,10,
2019,123103668,9,
2019,123391029,6,
2019,123408292,10,
2019,123395029,6,
2019,123108721,10,
2019,132881351,10,
2019,132894588,9,
2019,123413877,1,
2019,123414016,10,
2019,117864183,9,
2019,123098940,1,
2019,123404118,10,
2019,123423214,1,
2019,123109215,10,
2019,123412011,1,
2019,123107127,1,
2019,123103346,10,
2019,115648072,9,
2019,123103884,10,
2019,123952639,10,
2019,125524957,1,
2019,131421922,1,
2019,123942390,1,
2019,125515438,1,
2019,129358135,1,
2019,131420303,1,
2019,131441204,1,
2019,131404560,9,
2019,131412119,10,
2019,131403841,9,
2019,131422446,10,
2019,131426122,10,
2019,115705949,1,
2019,125522991,10,
2019,125530936,9,
2019,131421985,1,
2019,131433642,10,
2019,131453582,1,
2019,131428740,10,
2019,131429776,10,
2019,123909300,1,
2019,123920075,10,
2019,123937000,10,
2019,123937309,10,
2019,131438532,1,
2019,134707047,9,
2019,124656505,10,
2019,124642858,9,
2019,124657673,10,
2019,135486149,1,
2019,135410151,6,
2019,126663667,9,
2019,127488930,10,
2019,123112952,6,
2019,123112952,1,
2019,115656793,9,
2019,116809671,10,
2019,115688306,1,
2019,133054234,10,
2019,133798670,9,
2019,130374235,1,
2019,130378427,9,
2019,130375231,10,
2019,130385159,10,
2019,127489309,10,
2019,130375196,10,
2019,128479624,10,
2019,128508167,1,
2019,128513318,10,
2019,128471172,10,
2019,135410186,10,
2019,123950641,1,
