"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2019,36614935,1,36780447
2019,36614937,1,36780449
2019,36610341,1,36775739
2019,36614983,1,36785059
2019,36615000,1,36780510
2019,36615003,1,36780513
2019,36615010,1,36780520
2019,36615016,1,36780526
2019,36615025,1,36780535
2019,36619740,3,36785511
2019,36615468,1,36780987
2019,36615469,1,36780989
2019,36610691,1,36776101
2019,36615471,3,36780991
2019,36615472,1,36780992
2019,36615473,1,36780993
2019,36615475,1,36780995
2019,36615476,1,36780996
2019,36615477,1,36780997
2019,36615478,3,36780998
2019,36615479,1,36780999
2019,36615480,1,36781000
2019,36615481,1,36781001
2019,36615484,1,36781004
2019,36615485,1,36781005
2019,36615487,1,36781007
2019,36615488,1,36781008
2019,36615490,1,36781010
2019,33636219,1,33642840
2019,33631214,1,33642846
2019,33631228,1,33648711
2019,33631258,1,33642893
2019,33636265,1,33648742
2019,33636428,1,33643136
2019,33636439,1,33648907
2019,33636438,1,33648905
2019,33636459,1,33648922
2019,33631572,1,33648946
2019,33636511,1,33648991
2019,33636523,1,33649003
2019,33631669,1,33643300
2019,33631691,1,33643323
2019,33631719,1,33643350
2019,33631718,1,33643349
2019,33631736,1,33643370
2019,33636578,1,33649061
2019,33631783,1,33643418
2019,33631881,1,33649158
2019,33631880,1,33649157
2019,33636688,1,33649167
2019,33631898,1,33649172
2019,33636701,1,33649181
2019,33631917,1,33649189
2019,33636725,1,33649203
2019,33636730,1,33649207
2019,33631960,1,33643596
2019,33631966,1,33649225
2019,33636754,1,33649238
2019,33636757,1,33649241
2019,33631991,1,33649244
2019,33631996,1,33649251
2019,33632027,1,33643662
2019,33632038,1,33643671
2019,33632037,1,33649286
2019,33632053,1,33643689
2019,33632055,1,33643691
2019,33636830,1,33649308
2019,33636831,1,33649309
2019,33632095,1,33643732
2019,33636905,1,33643815
2019,33632171,1,33643817
2019,33632173,1,33643819
2019,33632210,1,33643862
2019,33632209,1,33643861
2019,33636941,1,33649410
2019,33632239,1,33643886
2019,33632266,1,33643918
2019,33632292,3,33643942
2019,33632318,1,33643965
2019,33632347,1,33649489
2019,33632368,1,33644018
2019,33637028,1,33644016
2019,33637048,1,33649522
2019,33637053,1,33649528
2019,33637073,1,33644076
2019,35985001,1,36125254
2019,35982439,1,36125258
2019,35979110,1,36119438
2019,35979139,1,36119467
2019,35985043,1,36125305
2019,35982495,1,36125312
2019,35985052,1,36120533
2019,35985056,1,36125316
2019,35985072,1,36120548
2019,35982516,1,36120550
2019,35985074,1,36120551
2019,35979167,1,36119502
2019,35979168,1,36119503
2019,35985087,1,36119520
2019,35982535,1,36125352
2019,35979195,1,36125357
2019,35979219,1,36120582
2019,35979224,1,36119559
2019,35979227,1,36119562
2019,35982563,1,36125377
2019,35979232,1,36119569
2019,35979240,1,36119578
2019,35973925,1,36114404
2019,35978462,1,36114720
2019,35974262,1,36118790
2019,35978478,1,36118797
2019,35978483,1,36109701
2019,35974270,1,36114742
2019,35981870,1,36109703
2019,35978499,1,36118824
2019,35974289,1,36114766
2019,35978509,1,36109714
2019,35974297,1,36114774
2019,35978516,1,36118842
2019,35981911,1,36109732
2019,35978520,1,36118846
2019,35974320,1,36118850
2019,35974329,1,36114813
2019,35974330,1,36114814
2019,35981928,1,36109747
2019,35978540,1,36118866
2019,35978547,1,36114833
2019,35978555,1,36118882
2019,35974363,1,36114845
2019,35981940,1,36109757
2019,35974384,1,36118897
2019,35978565,1,36118896
2019,35974387,1,36114866
2019,35974392,1,36114871
2019,35978572,1,36118906
2019,35978573,1,36118907
2019,35974412,1,36114890
2019,35974423,1,36114901
2019,35974424,1,36114902
2019,35978594,1,36109774
2019,35981956,1,36114909
2019,35981960,1,36109778
2019,35981971,1,36109786
2019,35981970,1,36109785
2019,35974450,1,36109789
2019,35978669,1,36120011
2019,35978675,1,36109862
2019,35982053,1,36120043
2019,35978705,1,36120073
2019,35984605,1,36109896
2019,35982077,1,36109900
2019,35978730,1,36119055
2019,35978731,1,36119056
2019,35982086,1,36109905
2019,35982090,7,36119061
2019,35978738,1,36120109
2019,35982096,1,36109917
2019,35982106,1,36109929
2019,35978756,1,36119077
2019,35984667,1,36120147
2019,35982121,1,36124945
2019,35978778,1,36119102
2019,35982133,1,36120159
2019,35984700,1,36120181
2019,35984708,1,36120188
2019,35984713,6,36120192
2019,35982148,1,36124977
2019,35984723,1,36120202
2019,35978818,1,36119137
2019,35982152,1,36120204
2019,35982159,1,36124988
2019,35978825,1,36119146
2019,35982163,1,36124992
2019,35982168,1,36124999
2019,35984763,1,36120239
2019,35984764,1,36120240
2019,35982182,1,36119157
2019,35978839,1,36119162
2019,35984787,1,36120263
2019,35982202,1,36119181
2019,35984808,1,36120283
2019,35984831,1,36120301
2019,35984833,1,36120303
2019,35984832,1,36120302
2019,35982234,1,36125066
2019,35982243,1,36125074
2019,35978902,1,36119229
2019,35984860,1,36120335
2019,35984869,1,36120344
2019,35982291,1,36125115
2019,35978959,1,36120369
2019,35978978,1,36119307
2019,35984930,1,36120407
2019,35984957,1,36119343
2019,35979046,1,36120457
2019,35982404,1,36125223
2019,35982406,1,36125225
2019,35973932,1,36114411
2019,35978225,1,36114424
2019,35973952,1,36114429
2019,35973957,1,36114433
2019,35978229,1,36118539
2019,35973962,1,36114437
2019,35981684,1,36109526
2019,35981692,1,36114481
2019,35981695,1,36109534
2019,35978264,1,36118571
2019,35978328,1,36118638
2019,35974087,1,36114565
2019,35981728,1,36114566
2019,35978347,1,36118657
2019,35974094,1,36118658
2019,35978349,1,36118659
2019,35974097,1,36114579
2019,35974100,1,36114581
2019,35974102,1,36114584
2019,35974103,1,36114585
2019,35981748,1,36109581
2019,35978357,1,36118669
2019,35974112,1,36114594
2019,35978363,1,36114596
2019,35974115,1,36118678
2019,35981762,1,36109593
2019,35981763,1,36109594
2019,35981768,1,36109601
2019,35974133,1,36114612
2019,35974134,1,36109606
2019,35974136,1,36114615
2019,35981775,1,36118697
2019,35974138,1,36114616
2019,35974142,1,36118701
2019,35981786,1,36109622
2019,35981787,1,36109623
2019,35974146,1,36114620
2019,35974152,7,36109632
2019,35978396,1,36118712
2019,35978398,1,36118714
2019,35978399,1,36118715
2019,35981797,1,36109638
2019,35981799,1,36109641
2019,35981806,1,36114634
2019,35981810,1,36118726
2019,35978407,1,36114637
2019,35974167,1,36118724
2019,35974166,1,36114636
2019,35978414,1,36118733
2019,35978415,1,36118734
2019,35974179,1,36114650
2019,35974243,1,36114711
2019,35978463,1,36118785
2019,35978467,1,36118789
2019,35974258,1,36109692
2019,35974271,1,36114743
2019,35981883,1,36109711
2019,35978508,1,36118832
2019,35974298,1,36114775
2019,35974300,1,36114777
2019,35981893,1,36114781
2019,35978513,1,36109717
2019,35981975,1,36118945
2019,35978620,1,36118948
2019,35978627,1,36119950
2019,35981984,1,36109804
2019,35981987,1,36109806
2019,35982004,1,36119969
2019,35974506,1,36118986
2019,35982015,1,36109831
2019,35978652,1,36119988
2019,35982027,1,36109845
2019,35982032,1,36109851
2019,35982040,1,36119008
2019,35982047,3,36120028
2019,35982050,1,36120037
2019,35984576,1,36119025
2019,35984586,1,36120067
2019,35982072,1,36109893
2019,35978729,1,36119051
2019,35982084,1,36120097
2019,35984616,1,36120102
2019,35978734,1,36119058
2019,35984629,1,36109911
2019,35982092,7,36109914
2019,35984632,1,36120113
2019,35978750,3,36119071
2019,35978761,1,36119083
2019,35984654,5,36119085
2019,35982119,1,36119094
2019,35982123,1,36124947
2019,35978788,1,36120158
2019,35984686,1,36120166
2019,35982136,1,36120167
2019,35978792,1,36120172
2019,35984693,1,36120174
2019,35982138,1,36124965
2019,35982139,1,36124966
2019,35978794,1,36124967
2019,35984698,1,36120179
2019,35984705,1,36119119
2019,34556087,1,34889267
2019,34544446,1,34889277
2019,34544452,1,34901774
2019,34544477,2,34892459
2019,34551684,1,34901837
2019,34551688,1,34901841
2019,34559672,1,34892656
2019,34559677,1,34889466
2019,34551708,1,34901864
2019,34559715,1,34892698
2019,34551716,1,34901870
2019,34556325,1,34892715
2019,34556338,1,34889524
2019,34556340,1,34889525
2019,34556339,7,34892729
2019,34556347,1,34889532
2019,34551734,6,34901886
2019,34556356,1,34889541
2019,34556359,1,34889544
2019,35973930,1,36114409
2019,35973987,1,36114461
2019,35973990,1,36114466
2019,35973996,1,36114473
2019,35973999,1,36114476
2019,35978249,3,36118559
2019,35981693,1,36109531
2019,35978253,1,36118563
2019,35974018,1,36118569
2019,35974027,1,36114508
2019,35981699,1,36118581
2019,35974030,1,36114512
2019,35974041,1,36114525
2019,35974049,1,36114534
2019,35974051,1,36114536
2019,35978306,1,36114537
2019,35978310,1,36118616
2019,35978313,1,36118618
2019,35974056,1,36114543
2019,35974055,1,36114542
2019,35978320,1,36118624
2019,35974076,1,36118636
2019,35974161,1,36114631
2019,35974163,1,36118719
2019,35978406,1,36118723
2019,35981813,1,36109653
2019,35974194,1,36114665
2019,35974198,1,36114668
2019,35978435,1,36118752
2019,35981830,1,36109670
2019,35974221,1,36114689
2019,35974223,1,36114691
2019,35974222,1,36114690
2019,35974228,1,36114696
2019,35974231,1,36114699
2019,35981842,1,36109683
2019,35981847,1,36109687
2019,35981850,1,36109689
2019,35981856,1,36118788
2019,35981860,1,36109695
2019,35978471,1,36114736
2019,35978479,1,36118798
2019,35974285,1,36118820
2019,35974293,1,36114769
2019,35974292,1,36114768
2019,35974294,1,36114770
2019,35978510,1,36118833
2019,35978514,1,36114785
2019,35974311,1,36109731
2019,35974313,1,36114792
2019,35978518,1,36118843
2019,35974333,1,36109744
2019,35974339,1,36114821
2019,35981961,1,36114914
2019,35978604,1,36118933
2019,35974448,1,36114932
2019,35978609,1,36118938
2019,35978610,1,36118939
2019,35978611,1,36118940
2019,35974456,1,36119937
2019,35978616,1,36118946
2019,35978618,1,36119939
2019,35974466,1,36119945
2019,35974478,1,36109811
2019,35974486,1,36119966
2019,34551284,1,34889003
2019,34555828,1,34889009
2019,34551301,1,34901469
2019,34551310,1,34889017
2019,34555845,1,34889027
2019,34551321,1,34901491
2019,34551331,1,34901501
2019,34551333,1,34901503
2019,34555855,1,34901506
2019,34551347,1,34901517
2019,34555867,1,34889054
2019,34555866,1,34889053
2019,34556146,8,34889318
2019,34551635,1,34889320
2019,34544494,1,34892478
2019,34556160,1,34892494
2019,34551644,1,34901805
2019,34556170,1,34889344
2019,34556169,1,34889343
2019,34559539,1,34892521
2019,34556176,1,34889349
2019,34559569,1,34892559
2019,34559572,1,34889366
2019,34559579,1,34892568
2019,34559785,1,34892766
2019,34556368,1,34889554
2019,34556372,1,34889556
2019,34556370,1,34889555
2019,34559783,1,34892764
2019,34551785,1,34892899
2019,34559919,1,34892906
2019,38117126,1,38202601
2019,38117127,1,38202602
2019,38117144,1,38202619
2019,38117145,1,38202620
2019,38117147,1,38202622
2019,38117148,1,38202623
2019,38117150,1,38202625
2019,38117149,1,38202624
2019,38117154,1,38202629
2019,38117153,1,38202628
2019,38117174,1,38202649
2019,38117179,1,38202654
2019,38117180,1,38202655
2019,38117181,7,38202656
2019,38117182,1,38202657
2019,38117183,1,38202658
2019,38117185,1,38202660
2019,38117186,1,38202661
2019,38117187,1,38202662
2019,35981664,1,36109505
2019,35973933,1,36114412
2019,35981670,1,36114413
2019,35973936,1,36109511
2019,35981674,1,36109517
2019,35981677,8,36109518
2019,35981683,1,36109525
2019,35978258,1,36114487
2019,35974020,1,36114501
2019,35978270,1,36114509
2019,35981708,1,36109543
2019,35981721,1,36109558
2019,35974084,1,36118640
2019,35978356,1,36118668
2019,35974107,1,36114588
2019,35974110,1,36114591
2019,35974113,1,36118676
2019,35974182,1,36114654
2019,35978424,1,36118742
2019,35974206,1,36114675
2019,35974207,1,36114676
2019,35974224,1,36118761
2019,35978447,1,36118764
2019,35981836,1,36109678
2019,35978446,1,36118763
2019,35981838,1,36109680
2019,35974240,1,36114708
2019,35974241,1,36118775
2019,35974479,1,36109813
2019,35974491,1,36119971
2019,35974502,1,36119980
2019,35978651,1,36118988
2019,35978657,1,36118995
2019,35978656,1,36118994
2019,35984530,1,36120001
2019,35978670,1,36119005
2019,35982036,1,36119004
2019,35984551,1,36109861
2019,35978680,1,36119017
2019,35982051,1,36120040
2019,35982052,1,36109866
2019,35984562,1,36120038
2019,35984568,1,36119021
2019,35984590,1,36120072
2019,35978703,1,36119032
2019,35978712,1,36120081
2019,35982296,1,36125121
2019,35978986,1,36119316
2019,35984939,1,36120418
2019,35984963,1,36120443
2019,35982375,1,36125195
2019,35982376,1,36125196
2019,35984972,1,36120452
2019,35982391,1,36119370
2019,35982393,1,36125212
2019,34555878,1,34889066
2019,34555879,1,34889069
2019,34544315,1,34889076
2019,34544322,1,34892288
2019,34551394,1,34901558
2019,34551395,1,34901559
2019,34551400,1,34901564
2019,34555892,1,34889081
2019,34555905,1,34889095
2019,34555910,1,34889100
2019,34544331,1,34892296
2019,34551423,1,34892301
2019,34551428,1,34901590
2019,34555949,1,34889137
2019,34555958,1,34889142
2019,34555960,1,34889144
2019,34551476,1,34901643
2019,34555969,1,34889151
2019,34555982,1,34901666
2019,34544368,1,34892336
2019,34551499,1,34892338
2019,34544370,1,34892339
2019,34551503,1,34889171
2019,34556003,1,34889182
2019,34551524,1,34901693
2019,34556012,1,34889192
2019,34544389,1,34892360
2019,34551541,1,34901708
2019,34551542,1,34901711
2019,34544400,1,34889218
2019,34556036,1,34892373
2019,34556037,1,34889217
2019,34551556,1,34892374
2019,34551562,1,34901725
2019,34556066,1,34901746
2019,34556075,1,34889257
2019,34556085,1,34889266
2019,34556103,1,34892432
2019,34544453,1,34892438
2019,34556134,1,34892460
2019,34556162,1,34901802
2019,34559512,1,34892496
2019,34559515,1,34892499
2019,34559535,1,34901811
2019,34559536,1,34892517
2019,34551665,1,34901824
2019,34559563,1,34892554
2019,34559565,7,34892556
2019,34559564,1,34892555
2019,34556196,1,34889367
2019,34551671,1,34901829
2019,34556204,1,34889378
2019,34559594,1,34892580
2019,34559604,1,34892591
2019,34556225,1,34889400
2019,34556230,1,34889405
2019,34559631,1,34892619
2019,34556231,1,34889407
2019,34556247,1,34889426
2019,34556301,1,34889484
2019,34556371,1,34892767
2019,34556369,1,34901895
2019,34556388,7,34889574
2019,34556396,1,34889581
2019,34556472,1,34892939
2019,34559957,1,34892944
2019,34559960,1,34892948
2019,34551794,1,34901940
2019,34556496,1,34889682
2019,34559970,1,34892958
2019,34551808,1,34901951
2019,34551809,1,34901952
2019,34556499,1,34889688
2019,34556505,1,34889694
2019,34551835,1,34901977
2019,34556534,1,34889725
2019,34551837,1,34892983
2019,34560005,1,34892988
2019,34560020,1,34893005
2019,34560034,1,34893029
2019,34556561,1,34893027
2019,34551887,1,34902019
2019,34551900,1,34902036
2019,34560068,1,34893063
2019,34556607,1,34889798
2019,34560109,1,34893102
2019,34551941,2,34902066
2019,34560116,1,34893108
2019,34556674,6,34889877
2019,34551956,1,34889882
2019,34551969,1,34893115
2019,34551976,1,34902100
2019,34551986,1,34902110
2019,34556711,1,34889913
2019,34560133,1,34893130
2019,34560141,1,34902182
2019,34552086,1,34902201
2019,34560148,1,34893143
2019,34556780,1,34904987
2019,34556791,1,34904997
2019,34560193,8,34902268
2019,34556839,1,34905048
2019,34556840,1,34905049
2019,34556856,1,34905065
2019,34560202,3,34893197
2019,34552166,1,34905073
2019,34556863,1,34905071
2019,34560204,1,34905072
2019,34556869,1,34905079
2019,34556878,1,34905092
2019,34552181,1,34902295
2019,34556879,1,34905093
2019,34560227,1,34893216
2019,34556893,1,34893224
2019,34556907,1,34902308
2019,34552191,1,34902309
2019,34552192,1,34902310
2019,34552194,1,34902312
2019,34552212,1,34902328
2019,34552213,1,34902329
2019,34560255,1,34893249
2019,34552216,6,34902331
2019,34552222,1,34902337
2019,34560259,1,34902338
2019,34556932,1,34905141
2019,34556936,1,34905146
2019,34556938,1,34905148
2019,34560272,1,34893265
2019,34556959,1,34905169
2019,34556962,1,34905174
2019,34552281,1,34902392
2019,34556973,6,34905186
2019,34552290,1,34893294
2019,34556981,1,34905193
2019,34556982,1,34905194
2019,34552297,1,34893297
2019,34552304,1,34902416
2019,34552303,1,34902415
2019,34552308,6,34905202
2019,34556993,1,34905206
2019,34556991,1,34905204
2019,34556992,1,34905205
2019,34560307,1,34893302
2019,34552316,1,34902427
2019,34557014,1,34905230
2019,34557013,1,34905229
2019,34557020,6,34905236
2019,34552340,3,34905242
2019,34557024,3,34905241
2019,34560335,7,34902453
2019,34557032,6,34905251
2019,34557114,1,34905335
2019,34557115,1,34905336
2019,34552449,1,34902558
2019,33902197,1,33892482
2019,33920264,1,33892531
2019,33920596,1,33892852
2019,33920594,1,33892850
2019,33916248,1,33898537
2019,33920721,1,33892977
2019,33903380,1,33898725
2019,33903383,1,33892985
2019,33903412,1,33898762
2019,33916376,1,33889184
2019,33920778,1,33898768
2019,33920809,1,33893059
2019,33920807,1,33898798
2019,33920806,1,33893058
2019,33920808,1,33898799
2019,33916387,1,33889190
2019,33903473,1,33898829
2019,33920841,1,33893096
2019,33916398,1,33889198
2019,33916470,1,33899060
2019,33903732,1,33893293
2019,33903739,1,33889280
2019,33916475,1,33893300
2019,33903743,5,33899084
2019,33903744,1,33899085
2019,33903746,1,33899087
2019,33921041,1,33889283
2019,33921042,1,33893303
2019,33921054,1,33893315
2019,33921056,1,33889288
2019,33916493,1,33889301
2019,33916497,1,33889304
2019,33921099,1,33893362
2019,33921110,1,33893376
2019,33921116,7,33893381
2019,33921117,1,33899156
2019,33921128,1,33893392
2019,33916521,1,33899199
2019,35982576,1,36125386
2019,35979246,1,36119585
2019,35985141,1,36125392
2019,35979250,1,36120624
2019,35979251,1,36119593
2019,35985149,1,36120626
2019,35979264,1,36120635
2019,35979268,3,36119606
2019,35979270,1,36119608
2019,35982600,1,36120652
2019,35982602,1,36120656
2019,35979291,1,36120659
2019,35982613,1,36120660
2019,35979309,1,36119641
2019,35982623,1,36125441
2019,35982625,1,36125443
2019,35982627,1,36125444
2019,35985187,1,36120670
2019,35979321,1,36125450
2019,35979330,1,36119660
2019,35982848,1,36121066
2019,35982855,1,36121071
2019,35989688,1,36130015
2019,35982947,1,36125757
2019,35982980,1,36125782
2019,35982984,1,36125786
2019,35983048,1,36125852
2019,35985769,1,36121283
2019,35989893,1,36130225
2019,35983098,1,36125886
2019,35983135,1,36125925
2019,35983141,1,36125930
2019,35985879,1,36121379
2019,35983253,1,36130353
2019,35983259,1,36126041
2019,35990009,1,36130358
2019,35985889,1,36121393
2019,35990013,1,36130363
2019,35985898,1,36121399
2019,35983279,1,36126059
2019,35983286,1,36126064
2019,35983289,1,36130385
2019,35983315,1,36121426
2019,35990067,1,36130419
2019,35983328,7,36126104
2019,35990071,1,36130422
2019,35985927,1,36121434
2019,35990081,2,36126117
2019,35990082,1,36130435
2019,35985933,1,36126123
2019,35990095,1,36130443
2019,35983369,1,36126154
2019,35983377,1,36130456
2019,35983384,1,36126165
2019,35983386,2,36126167
2019,35983389,1,36126171
2019,35990156,1,36130496
2019,35990155,1,36126196
2019,35983411,1,36126199
2019,35983414,1,36126202
2019,35990170,3,36130514
2019,35985953,1,36130517
2019,35990174,1,36130518
2019,35990175,1,36130519
2019,35990198,3,36130544
2019,35983473,1,36126260
2019,33925269,1,33900606
2019,33921713,1,33893969
2019,33916788,1,33889601
2019,33921715,1,33893971
2019,33921718,1,33893973
2019,33921720,1,33893975
2019,33921721,1,33893976
2019,33921724,1,33893979
2019,33921725,1,33899633
2019,33904293,1,33899634
2019,33916800,1,33899649
2019,33916801,1,33889609
2019,33921758,1,33894011
2019,33916803,1,33894023
2019,33904317,7,33899663
2019,33921775,1,33894031
2019,33904326,1,33899671
2019,33904327,1,33899673
2019,33904344,1,33899689
2019,33904343,1,33899688
2019,33921811,1,33894072
2019,33904434,1,33899780
2019,33921924,1,33899825
2019,33904489,1,33899833
2019,33921939,1,33894194
2019,33916862,1,33894204
2019,33921950,1,33894209
2019,33921953,1,33894212
2019,33921954,1,33894213
2019,33921959,1,33894218
2019,33921965,1,33894224
2019,33904499,1,33889679
2019,33921984,1,33894239
2019,33921983,1,33894238
2019,33904501,1,33899846
2019,33904502,1,33899847
2019,33921992,1,33894246
2019,33924526,1,33899874
2019,33922080,1,33894327
2019,36295276,1,36438699
2019,36286752,1,36433507
2019,36293962,1,36438710
2019,36295288,1,36438709
2019,36293973,1,36441451
2019,36293976,1,36441453
2019,36295300,1,36441458
2019,36293986,1,36441463
2019,36293994,1,36441470
2019,36295314,1,36441473
2019,36295316,1,36438738
2019,36293998,1,36441475
2019,36295317,1,36433514
2019,36294009,1,36441483
2019,36295322,1,36438745
2019,36294014,1,36441489
2019,36295354,1,36438776
2019,36286771,1,36433531
2019,36295362,1,36433530
2019,36295371,1,36438790
2019,36295386,1,36438805
2019,36295385,1,36438804
2019,36295384,1,36441547
2019,36294074,1,36438807
2019,36294077,7,36441555
2019,36294081,1,36441557
2019,36295402,1,36438823
2019,36295408,1,36441567
2019,36295441,1,36438862
2019,36286796,1,36433560
2019,36294140,1,36441606
2019,36286806,1,36433574
2019,36295474,1,36433575
2019,36295475,1,36438900
2019,36295481,1,36438907
2019,36294164,1,36441627
2019,36294170,1,36433579
2019,36295493,1,36438924
2019,36295511,1,36438939
2019,36295513,1,36438941
2019,36295510,1,36438938
2019,36295512,1,36438940
2019,36295526,1,36438956
2019,36286826,1,36433590
2019,36286829,1,36433592
2019,36286830,1,36433594
2019,36294210,1,36441672
2019,36295545,1,36441677
2019,36294221,6,36441681
2019,36295566,1,36441692
2019,36295572,1,36441703
2019,36295581,1,36439009
2019,36295587,1,36439018
2019,36294284,1,36441743
2019,36286852,1,36433618
2019,36294288,1,36441747
2019,36286854,1,36441749
2019,36295627,1,36439059
2019,36286857,1,36433620
2019,36295630,1,36433621
2019,36295638,1,36439067
2019,36295643,1,36439073
2019,36294311,5,36441773
2019,36295651,1,36439084
2019,36286865,1,36433628
2019,36294324,1,36441783
2019,36295669,1,36441790
2019,36295680,1,36441807
2019,36286877,1,36433639
2019,36286876,1,36439123
2019,36294366,1,36441816
2019,36294367,1,36441817
2019,36294369,7,36441819
2019,36295710,1,36433652
2019,36295717,7,36439158
2019,36286895,1,36433660
2019,36295725,1,36439166
2019,36286910,1,36433682
2019,36295797,1,36439223
2019,36295800,1,36439226
2019,36286914,1,36433685
2019,36295818,1,36441874
2019,36295885,1,36439306
2019,36295993,1,36439412
2019,36299582,1,36442049
2019,36286965,1,36433734
2019,36296006,1,36439426
2019,36296011,1,36439431
2019,36296017,1,36439437
2019,36296023,1,36439444
2019,36296024,1,36442067
2019,36296029,1,36439450
2019,36299607,1,36442074
2019,36299606,1,36442073
2019,36296035,1,36439456
2019,36296034,1,36439455
2019,36296037,1,36439458
2019,36296042,1,36439463
2019,36286983,1,36439480
2019,36286984,1,36442099
2019,36299635,1,36442104
2019,36296063,1,36439487
2019,36296070,22,36439494
2019,36299644,1,36442114
2019,36296081,1,36439506
2019,36296093,1,36439517
2019,36294860,1,36438290
2019,36293611,1,36433326
2019,36293617,1,36441094
2019,36294872,1,36441096
2019,36294898,1,36438326
2019,36293639,1,36438327
2019,36294900,1,36441121
2019,36294901,1,36438329
2019,36293643,1,36438334
2019,36294905,1,36441124
2019,36294904,1,36438333
2019,36294906,1,36441125
2019,36293652,1,36438348
2019,36293651,1,36438347
2019,36286597,1,36433344
2019,36294918,1,36438349
2019,36293653,1,36441130
2019,36293658,1,36441135
2019,36286605,1,36433353
2019,36294941,1,36438369
2019,36292882,1,36440357
2019,36292881,1,36437355
2019,36284002,1,36440473
2019,36284008,1,36437463
2019,36293033,1,36440496
2019,36293045,1,36440509
2019,36284038,1,36440512
2019,36284058,1,36437513
2019,36284064,7,36437519
2019,36293063,1,36437520
2019,36284067,1,36437521
2019,36293066,1,36440529
2019,36284076,1,36437528
2019,36284075,1,36437527
2019,36284074,1,36440530
2019,36284091,1,36437546
2019,36284100,3,36437556
2019,36293085,1,36440547
2019,36284118,1,36437572
2019,36286364,1,36433101
2019,36284125,1,36437580
2019,36286365,1,36433102
2019,36284132,7,36437587
2019,36293106,1,36440568
2019,36293107,1,36440569
2019,36284136,1,36437591
2019,36284137,1,36437592
2019,36284193,1,36440606
2019,36293224,1,36440694
2019,36286413,1,36437805
2019,36284350,1,36433148
2019,36293282,1,36440747
2019,36284368,1,36440750
2019,36293291,1,36437826
2019,36284412,7,36437865
2019,36286440,1,36433179
2019,36284503,1,36433195
2019,36294360,1,36441813
2019,36286884,1,36439137
2019,36295722,1,36439162
2019,36295720,1,36439160
2019,36294375,1,36439163
2019,36295721,1,36439161
2019,36286955,1,36439305
2019,36295884,1,36433721
2019,36295888,1,36439309
2019,36295911,1,36441965
2019,36295912,1,36439329
2019,36294496,1,36439331
2019,36295933,1,36439353
2019,36295938,1,36439358
2019,36299513,1,36439360
2019,36295945,7,36439366
2019,36295963,1,36439382
2019,36295965,1,36439384
2019,36295968,1,36439387
2019,36299539,1,36442006
2019,36299549,1,36442016
2019,36299557,1,36442023
2019,36299558,1,36442024
2019,36295989,1,36439409
2019,36299569,1,36442036
2019,36296001,1,36439421
2019,36296005,1,36439425
2019,36296022,1,36439443
2019,36299599,1,36442065
2019,36299600,1,36442066
2019,36296025,3,36439446
2019,36296032,1,36439453
2019,36296033,1,36439454
2019,36293766,1,36438460
2019,36286658,1,36433420
2019,36286662,3,36433424
2019,36295057,1,36438478
2019,36295060,1,36438480
2019,36295082,1,36441274
2019,36293799,1,36438501
2019,36295088,1,36438505
2019,36295107,1,36438524
2019,36293822,1,36433450
2019,36295117,1,36438535
2019,36295118,1,36438536
2019,36295137,1,36438559
2019,36286708,1,36433463
2019,36295157,1,36433472
2019,36295160,1,36438581
2019,36286717,3,36438584
2019,36286719,3,36433476
2019,36286718,1,36438585
2019,36286720,1,36433478
2019,36293863,1,36441341
2019,36286727,1,36433485
2019,36295185,1,36438605
2019,36293870,1,36438607
2019,36295187,1,36438610
2019,36293885,1,36441365
2019,36286736,1,36441370
2019,36293888,1,36441369
2019,36295206,1,36441372
2019,36286740,1,36433494
2019,36293902,1,36441381
2019,36293903,1,36441382
2019,36293913,1,36441390
2019,36293921,7,36441397
2019,36295245,1,36438668
2019,36293931,1,36438671
2019,36295247,1,36438670
2019,36293945,1,36438685
2019,36293944,1,36441422
2019,36295268,1,36433505
2019,36295296,1,36438719
2019,36293981,1,36438725
2019,36293982,1,36441456
2019,36293995,1,36438737
2019,36295315,1,36441474
2019,36295403,1,36433541
2019,36295413,1,36438832
2019,36294147,1,36433572
2019,36286809,1,36438902
2019,36295479,1,36438905
2019,36294160,1,36441623
2019,36294163,1,36441626
2019,36295483,1,36438910
2019,36294169,1,36441631
2019,36295492,1,36438923
2019,36294191,1,36441653
2019,36295505,3,36438934
2019,36294194,1,36438948
2019,36295521,1,36438952
2019,36295527,1,36433589
2019,36294213,1,36441674
2019,36294212,1,36438966
2019,36295541,1,36438972
2019,36295551,1,36438981
2019,36295608,1,36439039
2019,36294287,1,36441746
2019,36294286,1,36441745
2019,36294291,1,36441751
2019,36295621,1,36441753
2019,36295626,1,36439057
2019,36295631,1,36441757
2019,36295632,1,36439062
2019,36294309,1,36441771
2019,36283986,1,36437436
2019,36293003,1,36440465
2019,36283999,1,36440466
2019,36293013,1,36437466
2019,36293016,1,36440479
2019,36284026,1,36437482
2019,36284027,1,36437483
2019,36284030,1,36437485
2019,36284089,1,36437544
2019,36293091,1,36440553
2019,36284110,1,36437566
2019,36284124,3,36437578
2019,36293108,1,36440570
2019,36284172,1,36440593
2019,36284201,1,36437648
2019,36284205,1,36440617
2019,36284216,1,36437662
2019,36284225,1,36440637
2019,36284241,1,36437684
