"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,123370827,4
2019,123378114,4
2019,123378142,4
2019,123378272,4
2019,123382880,5
2019,123378371,5
2019,123383014,5
2019,123386489,4
2019,123378780,4
2019,123386501,4
2019,127453373,4
2019,123386545,4
2019,127442691,4
2019,127442696,4
2019,123386783,5
2019,123387134,5
2019,123387142,4
2019,123387147,1
2019,123387186,5
2019,127453443,4
2019,123383971,4
2019,127468864,4
2019,127453445,5
2019,127468880,4
2019,127453466,5
2019,127453477,4
2019,127472905,4
2019,127472907,4
2019,123387349,5
2019,123387437,3
2019,127472933,4
2019,123387436,5
2019,123387542,4
2019,127468950,4
2019,127453501,4
2019,123387581,5
2019,123384195,4
2019,123387618,4
2019,127468962,4
2019,123384241,4
2019,123384283,5
2019,127453529,4
2019,127453528,4
2019,123387704,4
2019,123384299,5
2019,127468990,4
2019,127453546,4
2019,127453559,5
2019,127469107,4
2019,127469120,5
2019,123387833,5
2019,127453588,5
2019,123387849,6
2019,127453594,4
2019,123379598,5
2019,127453646,5
2019,127453650,4
2019,123388012,4
2019,127469306,5
2019,127453669,4
2019,123388300,5
2019,127453670,1
2019,127453670,6
2019,123388353,5
2019,123379820,4
2019,127473529,4
2019,127453724,4
2019,127469587,5
2019,127453752,4
2019,127473666,4
2019,127453780,4
2019,127473680,4
2019,123384856,5
2019,123380050,5
2019,123384919,4
2019,123384925,5
2019,123384927,5
2019,127473702,8
2019,127453792,4
2019,123384928,5
2019,123388752,5
2019,123384963,4
2019,127473723,5
2019,127473724,5
2019,127453804,5
2019,127453814,5
2019,127453825,4
2019,127453831,5
2019,123384961,5
2019,123121392,4
2019,123121541,5
2019,123141959,4
2019,123136042,4
2019,123017668,5
2019,123015616,5
2019,123015857,5
2019,123015856,4
2019,123022062,5
2019,123015974,5
2019,123022190,4
2019,123022186,4
2019,123018480,5
2019,123018481,5
2019,123026392,5
2019,123022542,4
2019,123026431,5
2019,123022584,4
2019,123026467,5
2019,123026479,5
2019,123018822,5
2019,123018841,4
2019,123022779,3
2019,123018886,5
2019,123026802,5
2019,123026902,5
2019,123023295,5
2019,123023345,5
2019,123027030,5
2019,123019421,5
2019,123027048,5
2019,123019484,5
2019,123027082,5
2019,123019502,5
2019,123027121,5
2019,123019717,5
2019,123023820,5
2019,123023989,5
2019,123024132,5
2019,123024480,5
2019,123020216,6
2019,123027820,4
2019,123380118,6
2019,123380133,5
2019,123388780,4
2019,123380281,5
2019,123380305,4
2019,123389116,4
2019,123389326,4
2019,123380579,4
2019,123389415,4
2019,123389461,5
2019,123386001,4
2019,123396427,4
2019,123390616,4
2019,123390620,4
2019,123390732,6
2019,123401136,4
2019,123401156,5
2019,123392301,4
2019,123392327,4
2019,123401290,5
2019,123397244,5
2019,123397426,4
2019,123401596,4
2019,123392839,4
2019,123397575,4
2019,123401719,5
2019,123401717,4
2019,123397669,5
2019,123401837,4
2019,123397693,4
2019,123401853,5
2019,123393107,5
2019,123401956,4
2019,123401958,5
2019,123393224,5
2019,123397878,5
2019,123397899,5
2019,123402246,4
2019,123402265,5
2019,123402277,5
2019,123403481,6
2019,123403493,4
2019,123395022,5
2019,123403529,5
2019,123399120,4
2019,123403548,3
2019,123403590,4
2019,123403595,5
2019,123399233,5
2019,123395232,4
2019,123395260,4
2019,123395313,6
2019,123395342,4
2019,123403866,4
2019,123403909,4
2019,123403943,4
2019,123403986,5
2019,123406278,5
2019,123404956,4
2019,123404995,5
2019,123400615,5
2019,123405057,5
2019,123405185,5
2019,123411158,4
2019,123405477,4
2019,117863952,4
2019,117864199,6
2019,117864244,5
2019,117864569,4
2019,117860992,4
2019,117864587,4
2019,117864973,4
2019,117865087,4
2019,117855391,4
2019,117866412,5
2019,117866410,5
2019,117855614,5
2019,117866408,5
2019,117865471,5
2019,117855869,4
2019,117865762,5
2019,117866694,5
2019,117866695,5
2019,117855929,4
2019,117865946,5
2019,117866866,5
2019,117866898,5
2019,117866022,5
2019,117871144,5
2019,117871237,5
2019,117867056,5
2019,117867195,5
2019,117867267,5
2019,123098369,5
2019,123103172,5
2019,123098378,4
2019,123098378,1
2019,123098684,5
2019,123098694,5
2019,123098768,4
2019,123107475,4
2019,123098775,5
2019,123098778,4
2019,123098797,4
2019,123103524,6
2019,123107584,5
2019,123098825,4
2019,123098826,4
2019,123103596,5
2019,123098838,4
2019,123103606,5
2019,123099051,5
2019,123099061,4
2019,123099059,4
2019,123099301,5
2019,123099375,5
2019,123099393,4
2019,123099463,5
2019,123108655,5
2019,123099571,5
2019,123099585,4
2019,123099590,5
2019,123099610,4
2019,123104220,4
2019,123099638,6
2019,123104246,5
2019,123099665,5
2019,123099669,4
2019,123099671,5
2019,123104305,5
2019,123099719,5
2019,123099754,5
2019,123099804,5
2019,123104458,4
2019,123099828,8
2019,123099890,5
2019,123099939,5
2019,123099964,5
2019,123099965,5
2019,123109468,4
2019,123109632,5
2019,123100016,5
2019,123100038,4
2019,123100072,4
2019,123100363,4
2019,123111077,6
2019,123100745,6
2019,123111153,5
2019,123111154,5
2019,123111353,4
2019,123105455,4
2019,123105459,4
2019,123105535,4
2019,123111673,4
2019,123116167,4
2019,123116240,5
2019,123111768,5
2019,123105716,5
2019,123116387,5
2019,123105791,4
2019,123112063,4
2019,123116464,4
2019,123116537,5
2019,123116547,4
2019,123105930,5
2019,123116597,5
2019,123117180,4
2019,123121651,4
2019,123121654,4
2019,123117241,4
2019,123121920,2
2019,123117420,4
2019,123117441,5
2019,123117471,5
2019,123122020,5
2019,123122021,5
2019,123117520,4
2019,123117563,5
2019,123113785,4
2019,123117681,1
2019,123117722,4
2019,123122347,4
2019,123113994,4
2019,123117879,4
2019,123122601,4
2019,123117944,4
2019,123118028,5
2019,123114314,5
2019,123118105,4
2019,123118268,4
2019,123118370,5
2019,123114722,5
2019,123114757,4
2019,123118458,5
2019,123118459,5
2019,123114793,5
2019,123118467,5
2019,123005821,5
2019,123013341,5
2019,123013376,5
2019,123013377,5
2019,123009845,4
2019,123013606,5
2019,123013796,5
2019,123010353,5
2019,123014112,4
2019,123014111,5
2019,123010482,5
2019,123010532,4
2019,123010596,5
2019,123016681,5
2019,123014361,5
2019,123010686,5
2019,123016817,5
2019,123016835,5
2019,123016836,5
2019,123014478,5
2019,123014822,5
2019,123021147,5
2019,123014852,5
2019,123015039,4
2019,123015040,5
2019,123015073,5
2019,123021442,5
2019,123021441,5
2019,123015413,5
2019,123015412,5
2019,123015454,5
2019,123015511,5
2019,123015651,5
2019,123015682,5
2019,123021829,5
2019,123018034,5
2019,123015758,5
2019,123015933,5
2019,123015940,3
2019,123015944,5
2019,123016012,5
2019,123016048,5
2019,123022129,5
2019,123016113,5
2019,123018330,4
2019,123026146,5
2019,123018348,4
2019,123026239,5
2019,123026258,4
2019,123026282,5
2019,123026284,4
2019,123022339,5
2019,123018523,4
2019,123018563,5
2019,123026350,5
2019,123026366,4
2019,123026367,5
2019,123022481,4
2019,123022482,5
2019,123026424,5
2019,123022729,5
2019,123018865,4
2019,123022778,5
2019,123018874,4
2019,123018890,4
2019,123022832,5
2019,123026664,4
2019,123022901,5
2019,123019031,5
2019,123019033,5
2019,123022996,4
2019,123023001,5
2019,123026733,5
2019,123023141,4
2019,123023138,5
2019,123026820,4
2019,123019194,5
2019,123026838,5
2019,123023167,5
2019,123023299,5
2019,123026924,4
2019,123023298,5
2019,123019327,4
2019,123026996,4
2019,123027012,5
2019,123027149,5
2019,115635936,5
2019,115647186,4
2019,115651391,4
2019,115651410,5
2019,115646040,5
2019,115647525,4
2019,115646120,4
2019,115651838,5
2019,115647796,4
2019,115647941,4
2019,115653063,4
2019,115653498,5
2019,115658014,5
2019,115658136,2
2019,115658220,5
2019,115658574,5
2019,115654097,4
2019,115658827,4
2019,115649866,5
2019,115654433,5
2019,115650458,5
2019,115650516,5
2019,115650778,4
2019,115650786,5
2019,115661151,5
2019,115668414,4
2019,115663196,4
2019,115668436,4
2019,115673553,5
2019,115663286,5
2019,115663287,4
2019,115673680,6
2019,115673692,5
2019,115663356,5
2019,115673740,5
2019,115668658,5
2019,115668738,5
2019,115664508,4
2019,115669916,4
2019,115669915,4
2019,115670081,5
2019,115664662,4
2019,115664659,4
2019,115670189,5
2019,115664722,5
2019,115664783,4
2019,115670300,4
2019,115675103,4
2019,115675102,4
2019,115675565,5
2019,115665379,5
2019,115670783,5
2019,115678017,4
2019,115683435,4
2019,115683487,5
2019,115683610,3
2019,115688472,3
2019,115678208,4
2019,115683664,4
2019,115683678,5
2019,115688649,4
2019,115684273,4
2019,115684869,5
2019,115684878,4
2019,115689608,4
2019,115685001,2
2019,115685030,6
2019,115689770,5
2019,115679358,4
2019,115689813,4
2019,115689812,5
2019,115692806,4
2019,115697264,5
2019,115697272,4
2019,115697419,4
2019,115701820,4
2019,115693353,4
2019,115697711,4
2019,115701897,4
2019,115701955,4
2019,115678019,4
2019,115678255,5
2019,115683752,4
2019,115684267,4
2019,115689125,5
2019,115684350,5
2019,115689209,4
2019,115678795,4
2019,115689323,5
2019,115689550,5
2019,115679153,5
2019,115684864,5
2019,115689603,5
2019,115684981,4
2019,115689676,5
2019,115685060,4
2019,115685070,5
2019,115685090,5
2019,115685095,2
2019,115685095,4
2019,115685195,5
2019,115651748,4
2019,115657353,5
2019,115648628,5
2019,115649375,4
2019,115658631,6
2019,115650002,4
2019,115654899,5
2019,115655410,4
2019,115660858,4
2019,115656069,5
2019,115661302,5
2019,115668030,4
2019,115673072,4
2019,115662938,5
2019,115673540,4
2019,115673562,5
2019,115668538,5
2019,115663313,5
2019,115668618,3
2019,115668671,5
2019,115668695,5
2019,115668706,5
2019,115668704,5
2019,115668712,5
2019,115668716,5
2019,115669895,4
2019,115664500,4
2019,115674795,4
2019,115675075,4
2019,115665195,5
2019,115670773,4
2019,115670785,5
2019,115677964,6
2019,115677964,1
2019,115683465,5
2019,115683466,5
2019,115688382,5
2019,115678242,4
2019,115678686,4
2019,115689092,4
2019,115684320,5
2019,115678733,5
2019,115689230,4
2019,115679270,5
2019,115685038,5
2019,115689773,5
2019,115697203,6
2019,115697292,4
2019,115701698,3
2019,115697457,5
2019,115693313,4
2019,115700801,4
2019,115704888,5
2019,115700961,5
2019,115705011,7
2019,115701045,5
2019,115701046,5
2019,115705084,5
2019,115711672,4
2019,115705716,4
2019,115705854,5
2019,115711846,5
2019,115707238,4
2019,115645281,5
2019,115645304,4
2019,115645302,5
2019,115636011,5
2019,115645699,4
2019,115647272,5
2019,115648057,4
2019,115648071,4
2019,115656775,4
2019,115648184,4
2019,115652505,5
2019,115657477,5
2019,115649066,5
2019,115653639,5
2019,115658720,4
2019,115658763,4
2019,115659045,5
2019,115659236,5
2019,115650263,5
2019,115654961,5
2019,115659722,5
2019,115654960,5
2019,115659720,5
2019,115655144,5
2019,115655157,4
2019,115660513,4
2019,115651097,4
2019,115660760,5
2019,115660982,4
2019,115656121,4
2019,115671405,4
2019,115668022,4
2019,115668430,5
2019,115663309,5
2019,115673655,4
2019,115663323,4
2019,115668621,5
2019,115663459,5
2019,115663491,5
2019,115664836,4
2019,115665170,4
2019,116793141,5
2019,116796707,4
2019,116788630,5
2019,116797609,5
2019,116793946,5
2019,116794018,5
2019,116788855,4
2019,116794576,5
2019,116798668,4
2019,116789117,5
2019,116798881,5
2019,116799111,5
2019,116789328,4
2019,116795188,4
2019,116789572,4
2019,116789595,5
2019,116789643,5
2019,116800668,4
2019,116800684,4
2019,116789849,5
2019,116800992,5
2019,116789944,5
2019,116801402,5
2019,116806220,4
2019,116801610,4
2019,116796396,4
2019,116788343,4
2019,116797376,5
2019,116788775,4
2019,116788807,4
2019,116794258,4
2019,116788827,5
2019,116794259,5
2019,116798340,4
2019,116788898,5
2019,116798582,5
2019,116789126,4
2019,116789171,4
2019,116789633,4
2019,116795447,4
2019,116800648,5
2019,116800724,4
2019,116789854,5
2019,116789853,5
2019,116795791,4
2019,116795839,4
2019,116800961,4
2019,116801174,5
2019,116808575,4
2019,116808637,4
2019,116808669,4
2019,116804814,5
2019,116791074,5
2019,116791072,5
2019,116791111,5
2019,116811509,4
2019,116811520,4
2019,116806011,5
2019,116806109,4
2019,116811594,4
2019,116816269,5
2019,116809864,4
2019,116809881,5
2019,116816365,5
2019,116810071,5
2019,116816531,5
2019,116811777,4
2019,116810192,5
2019,116811832,4
2019,116816831,4
2019,116810449,5
2019,116812059,5
2019,116812169,4
2019,116812182,5
2019,116817787,4
2019,116812225,4
2019,116817960,5
2019,116818009,4
2019,116812286,3
2019,116812286,1
2019,116818070,4
2019,116812450,5
2019,112764536,5
2019,115693089,5
2019,115697440,4
2019,115693135,5
2019,115693524,5
2019,115700815,4
2019,115700819,5
2019,115700947,5
2019,115704938,4
2019,115704937,5
2019,115701037,5
2019,115701068,4
2019,115701069,5
2019,115711156,4
2019,115705343,4
2019,115706006,5
2019,115712078,5
2019,115712077,5
2019,115712080,5
2019,115712086,4
2019,115707570,4
2019,115712142,4
2019,115712139,4
2019,115712141,4
2019,116793188,4
2019,116793187,5
2019,116793232,5
2019,116796432,4
2019,116793312,4
2019,116796471,4
2019,116793348,4
2019,116796782,5
2019,116796825,5
2019,116796955,5
2019,116788464,5
2019,116788790,5
2019,116794246,5
2019,116788821,5
2019,116798269,5
2019,116798290,6
2019,116794398,4
2019,116798729,4
2019,116798930,5
2019,116799082,4
2019,116795189,4
2019,116799911,4
2019,116789544,4
2019,116795547,5
2019,116789795,4
2019,116795731,4
2019,116800764,5
2019,116800808,4
2019,116789884,5
2019,116795820,5
2019,116800873,4
2019,116800962,5
2019,116801128,5
2019,116796029,4
2019,116806208,5
2019,116808534,5
2019,116804573,4
2019,116808594,5
2019,116804804,3
2019,116805848,5
2019,116811558,4
2019,116806018,5
2019,116806032,5
2019,116811572,5
2019,116816136,5
2019,116809787,5
2019,116809812,5
2019,116816516,5
2019,116816849,5
2019,116817024,4
2019,116810444,4
2019,116812053,5
2019,116810853,4
2019,116810857,5
2019,116810860,4
2019,116812248,4
2019,116818196,4
2019,116818215,4
2019,116811102,4
2019,116821282,4
2019,116818670,4
2019,116812482,5
2019,116821308,5
2019,116812496,6
2019,116826197,4
2019,116826273,4
2019,116813362,5
2019,116826454,5
2019,116822847,5
2019,116826457,5
2019,116823068,5
2019,116826934,5
2019,116826933,5
2019,116813568,5
2019,116827295,4
2019,116822462,5
2019,116820852,5
2019,116822502,5
2019,116813201,5
2019,116822634,5
2019,116826310,4
2019,116813331,5
2019,116822933,5
2019,116813480,4
2019,116826948,5
2019,116826949,5
2019,116827027,5
2019,116813634,4
2019,116813830,4
2019,116827855,4
2019,116827873,4
2019,116793214,4
2019,116796417,4
2019,116796506,4
2019,116788380,4
2019,116796958,5
2019,116797087,5
2019,116793765,5
2019,116793847,4
2019,116798076,5
2019,116794216,7
2019,116794216,1
2019,116794329,4
2019,116788930,4
2019,116798738,4
2019,116798957,4
2019,112773459,5
2019,116788239,4
2019,116793293,4
2019,116793331,4
2019,116793361,4
2019,116793614,4
2019,116788455,5
2019,116788459,4
2019,116797121,5
2019,116788576,5
2019,116797482,5
2019,116797613,5
2019,116793990,4
2019,116797847,5
2019,116797849,5
2019,116794180,5
2019,116794193,4
2019,116788793,5
2019,116794273,5
2019,116798569,4
2019,116799093,5
2019,116799169,3
2019,116799408,5
2019,116795349,5
2019,116789615,4
2019,116800649,4
2019,116795779,5
2019,116800790,4
2019,116789878,5
2019,116800833,4
2019,116789894,4
2019,116800924,4
2019,116789916,5
2019,116795874,5
2019,116801148,5
2019,116789989,5
2019,116808447,5
2019,116809421,4
2019,116805772,3
2019,116805853,4
2019,116805870,6
2019,116805877,5
2019,116805882,5
2019,116811507,5
2019,116805927,6
2019,116811517,5
2019,116811531,7
2019,116805981,4
2019,116805989,4
2019,116811546,5
2019,116806027,4
2019,116811560,4
2019,116811561,4
2019,116806059,5
2019,116806101,5
2019,116811597,4
2019,116809763,4
2019,116809797,4
2019,116816290,4
2019,116816327,5
2019,116811679,5
2019,116816346,5
2019,116811685,5
2019,116816410,5
2019,116816429,4
2019,116811743,4
2019,116816510,5
2019,116816524,5
2019,116816535,5
2019,116816568,5
2019,116816569,5
2019,116811823,4
2019,116816691,5
2019,116811857,5
2019,116816733,5
2019,116811875,4
2019,116811882,4
2019,116811883,4
2019,116810351,4
2019,116816908,1
2019,116811970,4
2019,116817297,5
2019,116812093,5
2019,116799312,5
2019,116789419,4
2019,116795413,4
2019,116795800,4
2019,116800844,4
2019,116795833,1
2019,116800916,4
2019,116801072,4
2019,116801103,4
2019,116795942,5
2019,116801262,4
2019,116808507,4
2019,116804632,8
2019,116804676,4
2019,116808665,4
2019,116804892,5
2019,116805539,4
2019,116809461,5
2019,116805914,5
2019,116805915,5
2019,116805945,5
2019,116811571,5
2019,116806062,5
2019,116809821,5
2019,116816253,5
2019,116809912,5
2019,116816328,5
2019,116811728,4
2019,116816473,4
2019,116810151,4
2019,116811859,5
2019,116811899,4
2019,116810893,5
2019,116810900,5
2019,116817965,5
2019,116812289,6
2019,116812313,4
2019,116818119,5
2019,116821067,5
2019,116813312,4
2019,116813389,4
2019,116826531,4
2019,116826806,4
2019,116823274,4
2019,116827406,5
2019,116813791,5
2019,116817706,5
2019,116812171,5
2019,116817711,6
2019,116817755,5
2019,116812208,4
2019,116810855,4
2019,116812227,5
2019,116812243,4
2019,116810923,4
2019,116812288,4
2019,116812290,4
2019,116811035,8
2019,116811035,2
2019,116811072,4
2019,116812345,4
2019,116818319,4
2019,116818333,4
2019,116818356,4
2019,116812378,4
2019,116818578,1
2019,116821260,4
2019,116821264,5
2019,116812452,4
2019,116818619,4
2019,116812457,4
2019,116818634,5
2019,116812495,4
2019,116821342,4
2019,116813178,4
2019,116813180,4
2019,116813181,4
2019,116822493,4
2019,116813233,5
2019,116813235,4
2019,116822721,4
2019,116826221,4
2019,116822794,4
2019,116813321,5
2019,116813333,4
2019,116822864,5
2019,116822868,4
2019,116826583,4
2019,116826634,5
2019,116813474,4
2019,116826730,4
2019,116813574,4
2019,116827050,5
2019,116827068,5
2019,116813631,4
2019,116827122,4
2019,116827252,5
2019,116823224,5
2019,116813683,5
2019,116823289,4
2019,116813759,5
2019,116827645,4
2019,116813818,4
2019,116813842,4
2019,116813841,4
2019,116813844,5
2019,116813843,5
2019,116813846,4
2019,116813847,5
2019,116813850,5
2019,116827761,4
2019,116813853,5
2019,116827798,4
2019,116813865,5
2019,116813868,5
2019,116813870,5
2019,116813871,4
2019,116827863,5
2019,116827887,5
2019,116813892,4
2019,116827937,4
2019,116823435,4
2019,129341926,5
2019,129336522,4
2019,129347279,4
2019,129347298,5
2019,129341997,5
2019,129347341,5
2019,129342094,5
2019,129342182,4
2019,129336732,4
2019,129347481,5
2019,129336810,5
2019,129347575,5
2019,129336879,5
2019,129336887,4
2019,129336899,5
2019,129336969,5
2019,129347692,4
2019,129347915,5
2019,129342675,5
2019,129337214,5
2019,129347994,5
2019,129348068,5
2019,129348078,5
2019,129337303,4
2019,129348189,5
2019,129352980,5
2019,129348410,4
2019,129337480,5
2019,129337485,5
2019,129337493,6
2019,129348460,5
2019,129348462,4
2019,129348477,5
2019,129337526,3
2019,129348507,5
2019,129348579,5
2019,129348580,5
2019,129348639,5
2019,129353128,5
2019,129353127,5
2019,129348733,5
2019,129348734,5
2019,129337646,4
2019,129337662,5
2019,129348797,5
2019,129337670,5
2019,129337711,4
2019,129353232,5
2019,129337722,4
2019,129337723,5
2019,129337731,5
2019,129348878,5
2019,129337744,5
2019,129337750,5
2019,129337751,4
2019,129337768,5
2019,129353308,5
2019,129349049,5
2019,129337821,5
2019,129349071,5
2019,129337864,5
2019,129353420,5
2019,129349174,5
2019,129349201,5
2019,129353486,5
2019,129357933,5
2019,129349245,5
2019,129353488,5
2019,129357942,5
2019,129357955,5
2019,129357960,5
2019,129353541,8
2019,129349319,4
2019,129358071,4
2019,129353744,4
2019,129358127,5
2019,129358163,5
2019,129358174,5
2019,129358175,5
2019,129349548,5
2019,129358196,5
2019,129349572,6
2019,129358214,5
2019,129353897,5
2019,129353896,4
2019,129349615,5
2019,129353922,5
2019,129358363,4
2019,129358383,6
2019,129358454,4
2019,129358553,4
2019,129358570,5
2019,129358583,5
2019,129358584,5
2019,129358594,5
2019,129358630,5
2019,129358659,4
2019,129354066,5
2019,129354093,5
2019,129358723,5
2019,129358744,6
2019,129358757,5
2019,129358769,5
2019,129359026,5
2019,129359027,5
2019,129359037,5
2019,129359073,5
2019,129354286,5
2019,129359086,5
2019,129359103,5
2019,129359140,4
2019,129359169,5
2019,129359207,4
2019,129359224,5
2019,129359227,3
2019,129359235,5
2019,129359257,5
2019,129354398,5
2019,129359379,5
2019,129359382,5
2019,129359384,5
2019,129359387,4
2019,129359392,5
2019,129359410,4
2019,129359416,5
2019,129359417,5
2019,129359425,5
2019,129359431,5
2019,129354439,6
2019,129359453,4
2019,129359463,5
2019,129354460,5
2019,129359466,5
2019,129359464,5
2019,129354461,5
2019,129359472,5
2019,129359543,4
2019,129359548,4
2019,129359570,5
2019,129359583,4
2019,129358246,5
2019,129358238,4
2019,129358250,5
2019,129353898,5
2019,129358262,5
2019,129353904,4
2019,129358308,5
2019,129358403,4
2019,129349629,5
2019,129358580,4
2019,129358623,5
2019,129354053,4
2019,129354099,5
2019,129358728,4
2019,129358731,5
2019,129358730,5
2019,129358797,4
2019,129358802,5
2019,129358850,5
2019,129358852,5
2019,129358861,4
2019,129358880,5
2019,129358881,5
2019,129358884,5
2019,129358888,5
2019,129354218,5
2019,129358966,5
2019,129359079,5
2019,129354295,5
2019,129359129,5
2019,129359168,5
2019,129359199,4
2019,129359200,5
2019,129359208,5
2019,129349721,5
2019,129349722,4
2019,129359278,5
2019,129359330,5
2019,129359406,5
2019,129359411,4
2019,129359489,4
2019,129359544,4
2019,129359572,5
2019,129354482,5
2019,129349755,5
2019,129359774,5
2019,129359778,5
2019,129359827,5
2019,129359860,5
2019,129359858,5
2019,129360026,5
2019,129354632,5
2019,129360085,5
2019,129360126,4
2019,129360142,5
2019,129360154,5
2019,129360165,4
2019,129349870,5
2019,129354666,5
2019,129360244,4
2019,129360292,5
2019,129360328,4
2019,129360501,5
2019,129360502,5
2019,129360525,5
2019,129360561,4
2019,129360577,5
2019,129360620,5
2019,129360626,6
2019,129360629,5
2019,129360660,5
2019,129360671,5
2019,129349929,3
2019,129360781,5
2019,129360797,4
2019,129360816,5
2019,129360820,4
2019,129360822,4
2019,129360846,5
2019,129360855,5
2019,129360853,5
2019,129360928,5
2019,129361015,4
2019,129361023,5
2019,129361655,5
2019,129361665,5
2019,129361671,5
2019,129361669,4
2019,129361676,5
2019,129361680,5
2019,129361832,5
2019,129358312,5
2019,129358375,4
2019,129358326,5
2019,129353947,4
2019,129353948,4
2019,129358391,4
2019,129358386,5
2019,129358483,5
2019,129358512,4
2019,129358560,6
2019,129358595,4
2019,129358620,5
2019,129358798,5
2019,129358808,4
2019,129358811,5
2019,129358854,5
2019,129358897,5
2019,129358909,5
2019,129358973,1
2019,129358973,4
2019,129359007,5
2019,129359008,5
2019,129359015,5
2019,129359019,5
2019,129359072,4
2019,129349708,5
2019,129359109,4
2019,129359108,4
2019,129359118,6
2019,129359122,5
2019,129354329,4
2019,129359178,5
2019,129359214,4
2019,129359221,5
2019,129359270,5
2019,129359276,5
2019,129359284,4
2019,129359298,5
2019,129359317,5
2019,129354421,4
2019,129359557,4
2019,129354483,5
2019,129354511,1
2019,129359727,4
2019,129359736,5
2019,129359735,5
2019,129359786,4
2019,129359788,4
2019,129354552,4
2019,129359787,5
2019,129359785,4
2019,129359824,5
2019,129359822,5
2019,129359879,5
2019,129359889,5
2019,129359899,5
2019,129359968,4
2019,129354613,4
2019,129360013,5
2019,129360014,5
2019,129360052,5
2019,129360160,5
2019,129360318,5
2019,129360336,5
2019,129360333,5
2019,129360335,5
2019,129360365,4
2019,129360378,4
2019,129360482,5
2019,129360496,4
2019,129360495,6
2019,129360509,5
2019,129360516,4
2019,129360529,4
2019,129360631,4
2019,129360655,4
2019,129360703,5
2019,129360713,5
2019,129360772,5
2019,129360807,4
2019,129360824,5
2019,129360875,4
2019,129360893,5
2019,129360951,5
2019,129360962,4
2019,129360985,5
2019,129361001,4
2019,129361035,4
2019,129361048,4
2019,129361058,4
2019,129361088,5
2019,129361114,4
2019,129361142,5
2019,129361244,4
2019,129361291,4
2019,129361419,5
2019,129354821,4
2019,129361551,5
2019,129361601,4
2019,129361722,4
2019,129361744,5
2019,129361750,5
2019,129361877,4
2019,129361899,5
2019,129361909,4
2019,129326755,5
2019,129331838,4
2019,129326794,4
2019,129331862,4
2019,129326837,4
2019,129326893,5
2019,129332103,5
2019,129332334,4
2019,129332334,7
2019,129327366,4
2019,129332416,5
2019,129327901,5
2019,129332876,5
2019,129317648,2
2019,129332955,5
2019,129332956,4
2019,129333025,4
2019,129333053,4
2019,129317723,4
2019,129338013,4
2019,129338015,4
2019,129317781,4
2019,129317785,4
2019,129333137,4
2019,129317792,4
2019,129317820,3
2019,129333171,5
2019,129333180,5
2019,129333184,5
2019,129333188,4
2019,129338069,4
2019,129333230,5
2019,129317882,4
2019,129338090,4
2019,129317895,5
2019,129333256,4
2019,129315216,5
2019,129324862,4
2019,129329943,5
2019,129324907,5
2019,129324914,4
2019,129324931,5
2019,129324958,5
2019,129324959,4
2019,129324991,5
2019,129324992,5
2019,129325015,4
2019,129325032,5
2019,129330199,5
2019,129325082,5
2019,129325081,5
2019,129325218,5
2019,129325265,5
2019,129325278,4
2019,129325376,5
2019,129315728,4
2019,129315892,5
2019,129338111,5
2019,129333273,4
2019,129342952,4
2019,129333352,5
2019,129333360,5
2019,129333361,4
2019,129333417,5
2019,129338215,4
2019,129333456,4
2019,129343147,5
2019,129333521,5
2019,129333565,6
2019,129338990,5
2019,129343984,4
2019,129343987,4
2019,129334105,4
2019,129344068,5
2019,129344086,4
2019,129334181,4
2019,129334197,2
2019,129334252,4
2019,129334283,5
2019,129334326,4
2019,129339167,5
2019,129334355,5
2019,129339176,4
2019,129334406,4
2019,129344412,4
2019,129334426,4
2019,129344493,5
2019,129344494,4
2019,129334660,5
2019,129334746,5
2019,129334752,4
2019,129334752,2
2019,129334752,6
2019,129344901,5
2019,129339470,5
2019,129334819,5
2019,129334823,4
2019,129344910,4
2019,129334844,5
2019,129344940,5
2019,129344941,5
2019,129334884,5
2019,129334901,5
2019,129334917,5
2019,129339779,5
2019,129339807,4
2019,129339809,4
2019,129339808,4
2019,129339810,4
2019,129345345,5
2019,129345406,1
2019,129345407,5
2019,129335072,5
2019,129345436,5
2019,129335077,5
2019,129345446,4
2019,129345462,5
2019,129335091,5
2019,129340151,4
2019,129340162,4
2019,129335134,5
2019,129340172,4
2019,129335140,5
2019,129345557,4
2019,129335147,5
2019,129335154,5
2019,129335214,4
2019,129335230,5
2019,129335416,5
2019,129340791,4
2019,129346091,5
2019,129335461,5
2019,129335486,4
2019,129341276,4
2019,129335989,5
2019,129341325,4
2019,129336022,5
2019,129341349,5
2019,129336038,5
2019,129336048,4
2019,129346700,5
2019,129341405,5
2019,129341416,4
2019,129346730,4
2019,129346737,5
2019,129341420,5
2019,129336102,5
2019,129336111,5
2019,129346754,5
2019,129336128,5
2019,129336141,4
2019,129336140,4
2019,129341494,5
2019,129346822,5
2019,129336181,4
2019,129341519,5
2019,129346833,5
2019,129341530,5
2019,129341547,5
2019,129336211,5
2019,129336221,5
2019,129341571,4
2019,129336230,4
2019,129341616,5
2019,129336265,5
2019,129341641,4
2019,129336292,4
2019,129346949,5
2019,129341675,5
2019,129336307,5
2019,129341678,5
2019,129336318,4
2019,129346974,5
2019,129346973,5
2019,129336345,4
2019,129341722,5
2019,129347008,5
2019,129336367,5
2019,129341749,5
2019,129336371,5
