"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2019,6,136868673
2019,9,136876669
2019,9,136868722
2019,9,136872157
2019,9,136876752
2019,9,136868790
2019,8,136872251
2019,9,136876802
2019,6,136876933
2019,6,136876932
2019,8,136868975
2019,9,136869065
2019,6,136877129
2019,6,136869125
2019,9,136872583
2019,9,136872589
2019,9,136877180
2019,9,136872622
2019,9,136872649
2019,9,136877238
2019,9,136872764
2019,9,136872767
2019,9,136877379
2019,9,136877393
2019,9,136869298
2019,9,136869304
2019,9,136869322
2019,9,136872884
2019,5,136872912
2019,9,136869375
2019,9,136872961
2019,6,136877575
2019,6,136872975
2019,10,136872998
2019,6,136869447
2019,9,136873045
2019,9,136873063
2019,9,136877691
2019,9,136869506
2019,8,136869513
2019,9,136873107
2019,9,136877798
2019,9,136873363
2019,9,136869686
2019,9,136869694
2019,9,136877907
2019,6,136877920
2019,9,136873500
2019,8,136873509
2019,9,136873526
2019,6,136877972
2019,6,136869802
2019,6,136869803
2019,8,136873588
2019,9,136878002
2019,6,136878057
2019,9,136869892
2019,9,136869911
2019,6,136869914
2019,6,136878099
2019,6,136869926
2019,8,136873762
2019,9,136873774
2019,9,136878133
2019,6,136873799
2019,6,136873815
2019,9,136878167
2019,9,136873839
2019,6,136878193
2019,8,136873880
2019,6,136873880
2019,9,136873896
2019,6,136878238
2019,6,136870040
2019,9,136870055
2019,9,136878259
2019,9,136873943
2019,6,136870067
2019,6,136873963
2019,6,136873978
2019,6,136870094
2019,9,136873986
2019,6,136878312
2019,9,136878364
2019,1,136878388
2019,9,136870208
2019,1,136874216
2019,9,136874218
2019,6,136874221
2019,7,136874221
2019,9,136870213
2019,6,136874280
2019,6,136874278
2019,6,136870257
2019,6,136874310
2019,6,136874309
2019,6,136874315
2019,9,136874382
2019,6,136878489
2019,6,136874399
2019,6,136874404
2019,6,136870349
2019,9,136870353
2019,6,136874496
2019,9,136878565
2019,6,136874543
2019,9,136870430
2019,6,136870459
2019,6,136874678
2019,9,136874991
2019,6,136878869
2019,9,136875005
2019,9,136875037
2019,9,136875063
2019,9,136870739
2019,9,136870752
2019,9,136875214
2019,6,136875225
2019,6,136875226
2019,9,136875281
2019,9,136879064
2019,9,136870874
2019,9,136875376
2019,6,136879138
2019,9,136879169
2019,8,136875501
2019,9,136875543
2019,9,136871019
2019,9,136879263
2019,9,136875626
2019,9,136875652
2019,6,136871068
2019,9,136879312
2019,9,136875697
2019,9,136875749
2019,9,136875820
2019,9,136879422
2019,6,136879444
2019,6,136881225
2019,9,136879499
2019,6,136875987
2019,6,136875988
2019,6,136881373
2019,6,136881371
2019,9,136881381
2019,9,136879640
2019,9,136881393
2019,6,136886274
2019,6,136886275
2019,9,136879688
2019,9,136879715
2019,6,136879735
2019,6,136886652
2019,6,136881697
2019,6,136881696
2019,9,136886705
2019,9,136881713
2019,9,136881725
2019,6,136886744
2019,9,136879983
2019,3,136881829
2019,9,136880368
2019,9,136882097
2019,9,136880497
2019,9,136887343
2019,9,136887406
2019,9,136887422
2019,9,136882331
2019,9,136880865
2019,9,136880958
2019,9,136887900
2019,9,136878715
2019,6,136874775
2019,6,136874776
2019,6,136874849
2019,6,136874850
2019,9,136874892
2019,9,136874912
2019,9,136874916
2019,6,136874965
2019,6,136870640
2019,9,136870664
2019,9,136875000
2019,9,136870695
2019,9,136870722
2019,9,136875111
2019,9,136878945
2019,9,136870811
2019,5,136875336
2019,9,136870903
2019,9,136875413
2019,9,136875477
2019,9,136870957
2019,6,136879219
2019,3,136879218
2019,9,136875562
2019,6,136875583
2019,8,136875583
2019,8,136875585
2019,6,136875585
2019,6,136871040
2019,3,136871040
2019,9,136875644
2019,9,136881145
2019,6,136875805
2019,9,136881161
2019,9,136875815
2019,1,136875839
2019,6,136875839
2019,9,136875859
2019,9,136879532
2019,6,136876117
2019,9,136886171
2019,6,136881407
2019,6,136881406
2019,6,136886273
2019,9,136881442
2019,6,136886293
2019,6,136886377
2019,6,136881492
2019,9,136879732
2019,9,136879737
2019,9,136886438
2019,9,136886654
2019,6,136886669
2019,6,136886668
2019,9,136879924
2019,6,136879932
2019,6,136881715
2019,6,136886712
2019,9,136881719
2019,9,136886947
2019,9,136887045
2019,9,136881984
2019,9,136881985
2019,9,136882056
2019,9,136880374
2019,9,136887195
2019,9,136887215
2019,9,136882126
2019,9,136887227
2019,9,136887242
2019,9,136880409
2019,9,136887255
2019,9,136882225
2019,9,136882251
2019,9,136887436
2019,9,136880672
2019,9,136880788
2019,9,136887625
2019,9,136880871
2019,9,136887714
2019,9,136882704
2019,6,136881135
2019,9,136887943
2019,9,136887961
2019,3,136887968
2019,9,136891174
2019,9,136891177
2019,9,136888070
2019,9,136888071
2019,9,136882790
2019,9,136888116
2019,5,136888127
2019,8,136888126
2019,9,136888131
2019,9,136888179
2019,9,136888251
2019,9,136891311
2019,9,136888279
2019,9,136888339
2019,6,136888360
2019,6,136882937
2019,9,136891359
2019,9,136888385
2019,9,136891374
2019,9,136882971
2019,9,136888415
2019,9,136883026
2019,9,136888497
2019,9,136891491
2019,9,136888574
2019,9,136891541
2019,9,136888625
2019,6,136888633
2019,9,136891603
2019,9,136888709
2019,9,136888710
2019,6,136883181
2019,6,136891632
2019,9,136883207
2019,9,136888809
2019,9,136891706
2019,9,136891715
2019,9,136888911
2019,9,136888924
2019,6,136888938
2019,9,136883335
2019,9,136891844
2019,9,136888995
2019,9,136889060
2019,9,136889114
2019,9,136883450
2019,9,136889154
2019,9,136891997
2019,9,136892032
2019,9,136889277
2019,6,136892066
2019,9,136889314
2019,9,136889325
2019,9,136889358
2019,9,136892125
2019,9,136889392
2019,9,136889421
2019,9,136892178
2019,6,136892190
2019,6,136892191
2019,8,136889453
2019,6,136892189
2019,9,136889502
2019,9,136883709
2019,6,136892277
2019,9,136889564
2019,9,136889577
2019,9,136883764
2019,9,136889674
2019,9,136885062
2019,9,136896961
2019,9,136893486
2019,9,136893489
2019,9,136897067
2019,9,136897085
2019,9,136897207
2019,9,136897256
2019,9,136897290
2019,9,136897317
2019,9,136893600
2019,9,136897352
2019,9,136897370
2019,6,136897389
2019,9,136897395
2019,9,136897422
2019,9,136897436
2019,6,136897478
2019,6,136897479
2019,9,136897524
2019,9,136897588
2019,9,136897702
2019,6,136897715
2019,9,136893785
2019,9,136897740
2019,9,136897796
2019,9,136885254
2019,9,136893885
2019,9,136897908
2019,9,136897999
2019,6,136885320
2019,6,136894063
2019,9,136894100
2019,9,136898190
2019,9,136894104
2019,9,136898237
2019,9,136894128
2019,9,136898296
2019,9,136894149
2019,9,136894212
2019,9,136898386
2019,9,136898430
2019,9,136885376
2019,9,136898517
2019,9,136885384
2019,9,136885401
2019,9,136894343
2019,6,136898681
2019,9,136896143
2019,9,136896222
2019,9,136896225
2019,9,136892962
2019,9,136896237
2019,9,136896243
2019,6,136896246
2019,9,136896323
2019,9,136896417
2019,9,136884907
2019,9,136896429
2019,9,136896443
2019,9,136896446
2019,9,136896473
2019,9,136893156
2019,9,136896579
2019,9,136896587
2019,6,136896590
2019,6,136896589
2019,9,136893353
2019,9,138990793
2019,9,138996472
2019,9,138996482
2019,9,138996481
2019,8,138996490
2019,8,138996491
2019,9,138986089
2019,9,138996502
2019,9,138996505
2019,9,138990829
2019,9,138990846
2019,9,138996581
2019,9,138996589
2019,8,138990855
2019,9,138990857
2019,9,138996606
2019,9,138996626
2019,9,138996631
2019,6,138990875
2019,6,138996635
2019,6,138990889
2019,6,138990903
2019,6,138996687
2019,6,138996686
2019,9,138996693
2019,9,138996711
2019,6,138996717
2019,9,138996719
2019,9,138996734
2019,6,139001187
2019,6,139001221
2019,9,138996880
2019,9,138999137
2019,9,139003611
2019,6,139003624
2019,6,139007530
2019,9,138999288
2019,6,139003755
2019,6,138999315
2019,6,139003851
2019,9,139003855
2019,9,138999476
2019,6,138999496
2019,6,138999522
2019,6,139003912
2019,9,138999568
2019,9,138999660
2019,9,139004050
2019,6,138999695
2019,6,138999696
2019,9,138999726
2019,6,139007703
2019,1,138999737
2019,9,138999766
2019,6,138999775
2019,6,138999776
2019,9,138999790
2019,5,138999821
2019,8,138999835
2019,9,138999896
2019,9,139004233
2019,9,138999958
2019,9,138999975
2019,9,139007895
2019,9,139000178
2019,9,139000226
2019,9,139000266
2019,9,139000300
2019,9,139000314
2019,9,139004612
2019,9,139000419
2019,6,139000451
2019,9,139004696
2019,9,139008054
2019,4,139000495
2019,9,139009055
2019,9,139005902
2019,9,139005961
2019,9,139011242
2019,6,139011259
2019,9,139005993
2019,6,139011294
2019,9,139011306
2019,9,139009175
2019,9,139011312
2019,9,139009194
2019,9,139009197
2019,9,139011339
2019,6,139006131
2019,9,139006154
2019,9,139009264
2019,9,139009273
2019,9,139009285
2019,9,139009287
2019,6,139011423
2019,6,139011424
2019,6,139016217
2019,9,139016239
2019,9,139011463
2019,6,139011467
2019,6,139016287
2019,9,139009337
2019,9,139009347
2019,6,139011510
2019,8,139016348
2019,6,139011562
2019,6,139009391
2019,6,139011573
2019,8,139011575
2019,9,139011599
2019,6,139011614
2019,6,139016449
2019,9,139011628
2019,6,139011672
2019,9,139009446
2019,8,139016499
2019,9,139009462
2019,9,139009466
2019,6,139016532
2019,6,139016552
2019,6,139009481
2019,6,139009480
2019,9,139011739
2019,9,139011757
2019,9,139009502
2019,9,139011776
2019,6,139009510
2019,3,139016609
2019,6,139011805
2019,6,139011841
2019,9,139011849
2019,6,139016638
2019,9,139009554
2019,6,139011868
2019,1,139017123
2019,9,139012544
2019,9,139012551
2019,2,139009879
2019,9,139009896
2019,3,139012592
2019,9,139012618
2019,10,139012753
2019,9,139009992
2019,9,139017486
2019,9,139017494
2019,9,139017526
2019,6,139017537
2019,9,139012901
2019,9,139017551
2019,9,139012944
2019,9,139010088
2019,9,139012989
2019,6,139013021
2019,9,139013077
2019,6,139017650
2019,6,139013120
2019,9,139013152
2019,9,139010149
2019,9,139013178
2019,9,139010165
2019,9,139013186
2019,6,139010170
2019,9,139003982
2019,9,138999618
2019,9,139007673
2019,9,139004061
2019,9,139004070
2019,9,139007700
2019,9,139004087
2019,9,139004090
2019,9,138999839
2019,9,139007741
2019,9,138999866
2019,9,138999948
2019,6,139007792
2019,9,139007827
2019,6,139004339
2019,9,139004340
2019,9,139004349
2019,9,139007918
2019,8,139004505
2019,6,139004504
2019,6,139000241
2019,6,139000240
2019,9,139000250
2019,9,139000293
2019,9,139000302
2019,9,139000345
2019,9,139000384
2019,9,139004627
2019,9,139008034
2019,9,139008038
2019,9,139008042
2019,9,139000482
2019,9,139004702
2019,9,139000499
2019,9,139000512
2019,6,139004743
2019,1,139008108
2019,9,139004807
2019,9,139004838
2019,9,139008225
2019,9,139005186
2019,9,139005185
2019,9,139000671
2019,6,139005292
2019,9,139000684
2019,9,139005389
2019,6,139005422
2019,9,139005423
2019,9,139008612
2019,6,139005564
2019,9,139005603
2019,3,139008824
2019,8,139005640
2019,8,139005641
2019,6,139000884
2019,6,139008856
2019,9,139000923
2019,9,139005679
2019,4,139008924
2019,3,139005772
2019,9,139008943
2019,9,139008968
2019,9,139001081
2019,9,139001088
2019,6,139001093
2019,6,139001099
2019,9,139009000
2019,9,139001115
2019,6,139009012
2019,6,139009013
2019,4,139005870
2019,9,139005928
2019,9,139011250
2019,6,139005975
2019,6,139009112
2019,6,139011262
2019,9,139006019
2019,9,139006042
2019,9,139006055
2019,6,139009190
2019,6,139011341
2019,9,139011485
2019,8,139009383
2019,9,139011544
2019,9,139012352
2019,9,139009958
2019,9,139017434
2019,9,139017454
2019,9,139012794
2019,9,139012795
2019,6,139012833
2019,3,139012840
2019,9,139012891
2019,6,139012913
2019,9,139010072
2019,6,139017608
2019,9,139017610
2019,9,139013056
2019,9,139013065
2019,9,139013068
2019,9,139010120
2019,9,139010125
2019,6,139017656
2019,6,139017658
2019,9,139017664
2019,6,139010147
2019,9,139013159
2019,9,139010167
2019,9,139010190
2019,9,139013290
2019,9,139013323
2019,9,139010234
2019,6,139013332
2019,6,139013331
2019,9,139013390
2019,9,139013397
2019,8,139013423
2019,9,139013488
2019,8,139010306
2019,9,139013505
2019,9,139010310
2019,9,139010323
2019,6,139017825
2019,6,139017826
2019,6,139013559
2019,9,139013558
2019,9,139013570
2019,9,139013573
2019,6,139010349
2019,9,139010356
2019,6,139013658
2019,6,139013656
2019,6,139017876
2019,9,139013672
2019,9,139013677
2019,6,139010394
2019,9,139010397
2019,9,139013711
2019,6,139013776
2019,9,139013780
2019,9,139017947
2019,9,139017952
2019,6,139017958
2019,6,139017959
2019,9,139013888
2019,9,139013898
2019,6,139013915
2019,9,139018015
2019,9,139013984
2019,9,139014034
2019,6,139014037
2019,6,139014038
2019,9,139018123
2019,9,139018134
2019,9,139010594
2019,6,139014271
2019,6,139014275
2019,6,139014273
2019,9,139018157
2019,6,139018164
2019,9,139018179
2019,9,139014358
2019,9,139014369
2019,9,139018230
2019,9,139014372
2019,9,139014440
2019,9,139018290
2019,3,139014462
2019,6,139014476
2019,9,139014499
2019,9,139010678
2019,8,139018357
2019,6,139014513
2019,9,139018374
2019,9,139018382
2019,9,139018441
2019,9,139014621
2019,9,139018466
2019,9,139018503
2019,9,139018525
2019,9,139018524
2019,6,139018542
2019,6,139018578
2019,6,139014749
2019,9,139018592
2019,9,139010795
2019,9,139014828
2019,9,139018655
2019,9,139014862
2019,6,139014882
2019,9,139018712
2019,6,139018727
2019,9,139010822
2019,6,139014961
2019,9,139015006
2019,9,139015034
2019,9,139018857
2019,9,139015053
2019,1,139018865
2019,9,139018920
2019,6,139015115
2019,6,139015117
2019,9,139018969
2019,6,139015137
2019,9,139015156
2019,9,139015169
2019,8,139015183
2019,9,139015229
2019,9,139019060
2019,6,139015233
2019,6,139015234
2019,6,139019062
2019,9,139015247
2019,9,139019075
2019,6,139015254
2019,9,139019084
2019,6,139015257
2019,9,139015264
2019,9,139019104
2019,9,139019107
2019,9,139015376
2019,9,139019206
2019,6,139019217
2019,6,139019231
2019,6,139019232
2019,9,139015426
2019,9,139015429
2019,9,139015435
2019,6,139015437
2019,9,139015466
2019,6,139015629
2019,9,139019455
2019,1,139015679
2019,9,139011046
2019,6,139019563
2019,6,139019562
2019,9,139011067
2019,9,139019579
2019,9,139019588
2019,9,139011082
2019,9,139019601
2019,6,139027010
2019,6,139027011
2019,9,139021915
2019,9,139027036
2019,9,139021956
2019,8,139027126
2019,8,139027127
2019,9,139027197
2019,9,139027316
2019,8,139027352
2019,9,139022041
2019,9,139022052
2019,9,139022065
2019,8,139027427
2019,9,139022082
2019,6,139027478
2019,9,139027499
2019,9,139022110
2019,9,139027595
2019,6,139027622
2019,6,139027623
2019,9,139020854
2019,6,139027650
2019,6,139022138
2019,9,139027663
2019,9,139022148
2019,6,139020869
2019,9,139020877
2019,9,139020882
2019,6,139027705
2019,6,139027716
2019,9,139027720
2019,9,139027727
2019,9,139027729
2019,9,139027754
2019,7,139027757
2019,6,139027758
2019,9,139027764
2019,9,139022181
2019,9,139022185
2019,9,139027807
2019,6,139027813
2019,6,139027814
2019,1,139027901
2019,9,139022428
2019,9,139021028
2019,9,139022450
2019,9,139028067
2019,6,139021044
2019,6,139020337
2019,6,139020336
2019,9,139020342
2019,9,139026649
2019,6,139026651
2019,6,139021664
2019,9,139026663
2019,9,139026666
2019,6,139026668
2019,9,139026688
2019,6,139026702
2019,6,139026703
2019,9,139026709
2019,6,139020450
2019,6,139020451
2019,9,139020477
2019,9,139021743
2019,6,139021754
2019,9,139021791
2019,9,139026869
2019,9,139021824
2019,9,139026899
2019,9,139027167
2019,6,139027228
2019,6,139027245
2019,6,139027244
2019,9,139027249
2019,9,139027282
2019,9,139027300
2019,9,139027309
2019,3,139027328
2019,9,139027345
2019,6,139022254
2019,9,139027881
2019,9,139027893
2019,6,139020943
2019,6,139027941
2019,9,139021163
2019,9,139021165
2019,6,139022687
2019,9,139021166
2019,9,139022765
2019,6,139022790
2019,9,139028391
2019,6,139028413
2019,7,139028413
2019,6,139022854
2019,6,139022859
2019,9,139031295
2019,6,139028455
2019,6,139031376
2019,6,139028593
2019,9,139028629
2019,9,139028704
2019,6,139028710
2019,6,139031486
2019,9,139028777
2019,9,139023329
2019,9,139029051
2019,9,139029122
2019,2,139031761
2019,6,139029238
2019,9,139031866
2019,9,139029456
2019,9,139029460
2019,6,138994385
2019,6,138984075
2019,6,138989240
2019,9,138994797
2019,9,138984420
2019,9,138994816
2019,9,138984432
2019,9,138994832
2019,9,138994845
2019,9,138989326
2019,6,138989330
2019,9,138994874
2019,9,138994892
2019,9,138989369
2019,9,138989384
2019,9,138994938
2019,9,138994946
2019,6,138989403
2019,9,138994955
2019,1,138994971
2019,6,138989430
2019,6,138984600
2019,2,138994989
2019,6,138984607
2019,9,138984622
2019,9,138984639
2019,6,138989512
2019,6,138989511
2019,6,138989515
2019,6,138989555
2019,9,138995092
2019,6,138995099
2019,6,138995098
2019,9,138995114
2019,9,138989602
2019,9,138995124
2019,9,138995150
2019,9,138995153
2019,6,138984845
2019,9,138984849
2019,6,138995180
2019,9,138995191
2019,9,138995225
2019,9,138995274
2019,9,138984937
2019,2,138995293
2019,9,138984953
2019,6,138984958
2019,9,138989767
2019,6,138989780
2019,6,138995345
2019,6,138995344
2019,6,138995359
2019,6,138995360
2019,6,138989811
2019,6,138989812
2019,6,138984988
2019,2,138989817
2019,9,138995384
2019,6,138989831
2019,9,138989838
2019,6,138995409
2019,9,138985027
2019,6,138995532
2019,6,138995533
2019,6,138985232
2019,6,138985234
2019,9,138995603
2019,6,138995631
2019,9,138990224
2019,6,138985480
2019,6,138985479
2019,9,138985506
2019,6,138985513
2019,6,138995755
2019,9,138985559
2019,9,138985568
2019,9,138985581
2019,9,138985590
2019,6,138995791
2019,6,138995792
2019,9,138990317
2019,6,138995822
2019,10,138995827
2019,9,138985630
2019,9,138995870
2019,6,138985676
2019,8,138985676
2019,9,138995891
2019,9,138995903
2019,9,138985715
2019,9,138985727
2019,6,138995925
2019,6,138985788
2019,6,138985789
2019,6,138985797
2019,9,138990452
2019,3,138985808
2019,9,138990484
2019,9,138990487
2019,9,138990494
2019,9,138995983
2019,9,138990497
2019,6,138995987
2019,6,138995986
2019,9,138995990
2019,9,138996006
2019,6,138990533
2019,9,138985923
2019,6,138996013
2019,9,138990548
2019,9,138985955
2019,9,138996028
2019,9,138985960
2019,9,138996070
2019,9,138996098
2019,6,138996125
2019,6,138996127
2019,6,138986017
2019,6,138990642
2019,9,138996160
2019,9,138990667
2019,6,138996197
2019,9,138996230
2019,9,138996233
2019,9,138996235
2019,9,138990724
2019,6,138996280
2019,6,138996278
2019,9,138996288
2019,6,138996291
2019,9,138996319
2019,9,138986071
2019,6,138990767
2019,9,138996407
2019,6,138996425
2019,9,138996480
2019,6,138990814
2019,9,138996525
2019,6,138990842
2019,9,138990845
2019,3,138996586
2019,9,138990852
2019,9,138996600
2019,9,138990860
2019,9,138996612
2019,6,138986102
2019,6,138996629
2019,6,138996656
2019,5,138996669
2019,9,138996688
2019,6,138996689
2019,9,138996694
2019,9,138990920
2019,9,138996760
2019,9,138986131
2019,9,138996779
2019,9,138996784
2019,9,138990961
2019,9,138991004
2019,9,139000732
2019,12,139008737
2019,9,139000846
2019,6,139005591
2019,6,139008821
2019,6,139008820
2019,5,139008829
2019,9,139008843
2019,9,139000924
2019,6,139000961
2019,9,139000979
2019,9,139000988
2019,6,139005726
2019,9,139005734
2019,8,139008908
2019,9,139005749
2019,8,139001033
2019,6,139001033
2019,1,139001033
2019,8,139001032
2019,6,139001032
2019,9,139001041
2019,6,139005794
2019,6,139001143
2019,8,139001151
2019,6,139009366
2019,9,139009380
2019,1,139011540
2019,6,139016383
2019,9,139011565
2019,9,139016390
2019,6,139011598
2019,6,139011597
2019,9,139009472
2019,9,139009493
2019,9,139011751
2019,9,139016590
2019,9,139009501
2019,6,139011788
2019,6,139016610
2019,6,139016608
2019,9,139009526
2019,6,139009528
2019,6,139011820
2019,9,139009553
2019,6,139016690
2019,6,139016691
2019,9,139011955
2019,9,139009611
2019,6,139009628
2019,6,139009629
2019,6,139012031
2019,6,139016835
2019,6,139012043
2019,6,139012060
2019,6,139012061
2019,9,139012078
2019,9,139012083
2019,6,139016883
2019,9,139012109
2019,9,139016954
2019,1,139012181
2019,8,139016984
2019,6,139012203
2019,9,139017025
2019,9,139017035
2019,9,139012228
2019,9,139009751
2019,9,139012240
2019,9,139017047
2019,6,139012246
2019,9,139009763
2019,9,139012263
2019,9,139012265
2019,9,139012264
2019,9,139012299
2019,9,139012317
2019,6,139009791
2019,6,139017091
2019,6,139009801
2019,6,139009799
2019,9,139012362
2019,9,139012444
2019,9,139017216
2019,6,139012474
2019,9,139012506
2019,9,139012546
2019,9,139017328
2019,9,139009984
2019,9,139012750
2019,9,139017515
2019,6,139012857
2019,9,139017531
2019,6,139017544
2019,9,139010082
2019,9,139012986
2019,6,139017575
2019,9,139017607
2019,9,139013082
2019,9,139010146
2019,6,139013172
2019,9,139010157
2019,9,139010177
2019,9,139013247
2019,9,139013253
2019,9,139013287
2019,9,139010231
2019,6,139017744
2019,9,139013377
2019,6,139017761
2019,9,139017778
2019,9,139013434
2019,9,139010285
2019,9,139010288
2019,9,139013547
2019,9,139013588
2019,9,139010376
2019,6,139013700
2019,9,139010401
2019,9,139013733
2019,9,139013801
2019,9,139013819
2019,1,139013846
2019,9,139010440
2019,9,139013865
2019,6,139013904
2019,6,139017991
2019,6,139010468
2019,9,139013930
2019,9,139013936
2019,6,139010494
2019,6,139013961
2019,6,139013969
2019,6,139010540
2019,9,139014058
2019,6,139014071
2019,9,139014084
2019,6,139014137
2019,9,139014148
2019,9,139010565
2019,9,139014184
2019,8,139014204
2019,9,139014213
2019,9,139010597
2019,9,139018184
2019,9,139014336
2019,6,139018210
2019,1,139018218
2019,3,139010625
2019,9,139014370
2019,6,139014379
2019,8,139018241
2019,9,139010635
2019,9,139014425
2019,6,139018270
2019,9,139018296
2019,6,139018303
2019,6,139018304
2019,9,139014504
2019,9,139018361
2019,6,139014532
2019,9,139018417
2019,9,139010719
2019,9,139018462
2019,9,139018482
2019,9,139014676
2019,6,139014678
2019,9,139014684
2019,9,139010750
2019,9,139010919
2019,9,139015432
2019,10,139015436
2019,9,139015439
2019,9,139019275
2019,9,139015450
2019,9,139015457
2019,6,139019285
2019,9,139015470
2019,6,139019464
2019,6,139019462
2019,9,139019629
2019,6,139015925
2019,6,139015924
2019,6,139015929
2019,9,139019718
2019,6,139015980
2019,6,139019756
2019,9,139015991
2019,9,139019773
2019,6,139021216
2019,9,139021218
2019,9,139016034
2019,6,139016039
2019,6,145225114
2019,6,145225161
2019,8,145225166
2019,3,145241571
2019,1,145225225
2019,6,145225245
2019,6,145225250
2019,9,145241653
2019,6,145225286
2019,6,138993963
2019,9,138993999
2019,6,138994020
2019,9,138994026
2019,9,138988780
2019,8,138983687
2019,8,138983688
2019,6,138983751
2019,9,138994077
2019,9,138983757
2019,6,138994122
2019,6,138994137
2019,6,138983835
2019,6,138994160
2019,6,138983847
2019,6,138994169
2019,6,138983872
2019,6,138983871
2019,9,138983882
2019,9,138983886
2019,6,138994187
2019,6,138994186
2019,6,138994192
2019,6,138994191
2019,6,138994207
2019,6,138994206
2019,9,138983924
2019,7,138983934
2019,6,138994221
2019,9,138994262
2019,6,145225285
2019,9,138988905
2019,6,138994315
2019,6,138984006
2019,9,138984015
2019,6,138994322
2019,8,138994375
2019,6,138988984
2019,9,138994566
2019,6,145237300
2019,9,138984189
2019,6,138989130
2019,9,138994601
2019,9,138994600
2019,6,138994663
2019,6,138994688
2019,6,138994687
2019,6,138984275
2019,9,138994694
2019,6,138994718
2019,9,138989208
2019,6,138989232
2019,9,138984372
2019,6,145237348
2019,6,145237392
2019,9,138984390
2019,6,145237391
2019,6,138984406
2019,6,138984405
2019,6,138984427
2019,6,138989343
2019,6,145225412
2019,8,138984481
2019,9,138989360
2019,6,138995518
2019,6,138995524
2019,9,146728040
2019,9,146724667
2019,9,146724703
2019,9,146724713
2019,9,146724715
2019,6,146728134
2019,6,146728135
2019,9,146715457
2019,9,146724758
2019,8,146724786
2019,9,146728182
2019,9,146724803
2019,9,146728223
2019,9,146728265
2019,9,146724899
2019,9,146724902
2019,9,146724931
2019,9,146724934
2019,9,146724936
2019,2,146724951
2019,9,146724957
2019,9,146725008
2019,9,146728443
2019,9,146725104
2019,6,146725159
2019,9,146725166
2019,9,149027516
2019,6,149027693
2019,8,149027692
2019,6,149027692
2019,6,149027695
2019,8,149027696
2019,9,149027720
2019,9,149027732
2019,9,149027746
2019,9,149027750
2019,9,149027765
2019,9,149027783
2019,9,149027786
2019,9,149027788
2019,9,149027812
2019,8,149027821
2019,9,149027823
2019,9,146664427
2019,9,146664454
2019,9,146655844
2019,6,146655859
2019,6,146655862
2019,6,146655904
2019,6,146658039
2019,9,146655909
2019,6,146658066
2019,6,146658077
2019,6,146658234
2019,6,146658235
2019,1,146658261
2019,9,146658333
2019,9,146664773
2019,9,146664772
2019,9,146666300
2019,9,146666406
2019,9,146666479
2019,9,146666533
2019,9,146666570
2019,6,146665187
2019,9,146666658
2019,9,146665209
2019,6,146665208
2019,9,146658669
2019,9,146665217
2019,9,146666952
2019,9,146665529
2019,9,146666959
2019,9,146665571
2019,9,146665576
2019,9,146667001
2019,9,146667007
2019,6,146667008
2019,6,146667009
2019,9,146667015
2019,6,146665641
2019,9,146667055
2019,9,146667084
2019,9,146667090
2019,1,146665800
2019,6,146659031
2019,6,146659030
2019,6,146667323
2019,6,146667324
2019,9,146667413
2019,8,146667419
2019,9,146667425
2019,6,146667526
2019,6,146667650
2019,6,146667649
2019,9,146667714
2019,9,146667965
2019,3,146668041
2019,9,146673830
2019,9,146660701
2019,6,146670550
2019,6,146670549
2019,6,146660828
2019,6,146681925
2019,6,146681924
2019,6,146682094
2019,6,146677830
2019,6,146678612
2019,6,146682554
2019,6,146682840
2019,9,146679149
2019,6,146682888
2019,9,146679488
2019,9,146679507
2019,9,146679589
2019,9,146679780
2019,9,146679845
2019,9,146679844
2019,9,146680030
2019,9,146680063
2019,6,146680210
2019,6,146680209
2019,9,146680364
2019,9,146680505
2019,6,146680809
2019,9,146684086
2019,9,146681153
2019,9,146691283
2019,9,146691767
2019,9,146684710
2019,9,146688970
2019,9,146691941
2019,6,146689113
2019,9,146692186
2019,9,146692233
2019,9,146689255
2019,8,146685119
2019,9,146689293
2019,8,146690069
2019,6,146693597
2019,9,146690168
2019,6,146696268
2019,9,146693736
2019,9,146693896
2019,3,146694007
2019,9,146691057
2019,3,146691066
2019,3,146697465
2019,3,146694944
2019,9,146697515
2019,9,146697552
2019,6,146701237
2019,6,146701238
2019,9,146698691
2019,9,146698733
2019,9,146706404
2019,9,146698935
2019,6,146702203
2019,9,146698978
2019,9,146706696
2019,6,146702302
2019,9,146699105
2019,9,146706923
2019,9,146702409
2019,9,146702477
2019,9,146702528
2019,9,146707111
2019,9,146702657
2019,6,146707234
2019,9,146699563
2019,6,146699562
2019,9,146707309
2019,9,146707386
2019,9,146707496
2019,9,146707524
2019,6,146702959
2019,9,146700002
2019,6,146702997
2019,6,146707650
2019,9,146703133
2019,6,146707706
2019,9,146703255
2019,9,146703286
2019,9,146703300
2019,6,146707871
2019,9,146707891
2019,9,146707923
2019,6,146707927
2019,6,146707926
2019,2,146707961
2019,9,146708008
2019,6,146705668
2019,6,146709067
2019,9,146705713
2019,11,146712729
2019,6,146710604
2019,6,146710605
2019,9,146717735
2019,9,146710706
2019,6,146710720
2019,6,146717812
2019,6,146710814
2019,9,146710816
2019,2,146710824
2019,9,146712852
2019,6,146710849
2019,6,146712869
2019,9,146710960
2019,9,146721536
2019,8,146713248
2019,3,147652155
2019,9,147652193
